Accession_number	Region	Domain
Q16650	[500, 521]	T-box transcription factor-associated
Q16658	[228, 277]	Fascin domain
Q6FIF0	[144, 193]	AN1-like Zinc finger
Q92830	[134, 160]	PCAF (P300/CBP-associated factor) N-terminal domain
Q99590	[30, 54]	Ring finger domain
Q99795	[187, 230]	Immunoglobulin domain
Q9UBL3	[108, 185]	ASH2, PHD zinc finger
Q9UKY1	[100, 149]	Zinc-fingers and homeoboxes C2H2 finger domain
A8K7I4	[192, 212]	Calcium-activated chloride channel N terminal
O75417	[2284, 2308]	DNA polymerase family A
O94830	[62, 82]	WWE domain
P02751	[215, 279]	Fibronectin type I domain
P05111	[331, 365]	Transforming growth factor beta like domain
P29400	[1504, 1533]	C-terminal tandem repeated domain in type 4 procollagen
P36578	[118, 136]	Ribosomal protein L4/L1 family
P49746	[705, 721]	Thrombospondin type 3 repeat
Q15131	[309, 330]	Protein kinase domain
Q30KP9	[22, 76]	Beta defensin
Q30KQ6	[18, 67]	Beta defensin
Q6V0L0	[327, 359]	Cytochrome P450
Q6ZTA4	[299, 348]	B-box zinc finger
Q8NDV3	[1084, 1115]	RecF/RecN/SMC N terminal domain
Q8NHM5	[606, 733]	PHD-finger
Q8WYN3	[172, 284]	Cysteine/serine-rich nuclear protein N-terminus
Q92570	[288, 364]	Double treble clef zinc finger, C4 type
Q92784	[0, 66]	DPF1-3, N-terminal
Q96BJ8	[324, 349]	ELMO/CED-12 family
Q96EF9	[155, 222]	Family of unknown function (DUF5588)
Q99961	[76, 124]	BAR domain
Q9H8M7	[107, 140]	Deubiquitinating enzyme MINDY-3/4, conserved domain
Q9NR90	[189, 212]	Daz repeat
O14893	[96, 120]	Survival motor neuron (SMN) interacting protein 1 (SIP1)
O43897	[320, 366]	Astacin (Peptidase family M12A)
O75469	[31, 117]	Double treble clef zinc finger, C4 type
P0C5Y4	[0, 41]	Keratin, high sulfur B2 protein
P17010	[231, 251]	Zfx/Zfy transcription activation region
P21802	[171, 192]	Immunoglobulin I-set domain
P22607	[155, 191]	Immunoglobulin I-set domain
Q86Y13	[1147, 1200]	Ring finger domain
Q8IUK5	[280, 365]	Plexin repeat
Q8IV61	[527, 552]	Phorbol esters/diacylglycerol binding domain (C1 domain)
Q8WV44	[3, 53]	zinc finger of C3HC4-type, RING
Q96BQ3	[16, 64]	zinc finger of C3HC4-type, RING
Q96C10	[653, 677]	C-terminal domain of RIG-I
Q9H0Y0	[49, 77]	Autophagocytosis associated protein, active-site domain
Q9NWK9	[205, 262]	HIT zinc finger
Q9UMZ2	[1245, 1296]	Synergin gamma, C-terminal domain
Q9Y625	[46, 79]	Glypican
A0AAG2UUX9	[548, 601]	EGF-like domain
O75030	[398, 433]	Domain of unknown function (DUF3371)
O95867	[14, 103]	u-PAR/Ly-6 domain
P0C7V6	[172, 243]	Spt20, SEP domain
P0CG38	[713, 729]	Actin
Q06481	[185, 211]	Copper-binding of amyloid precursor, CuBD
Q562R1	[0, 60]	Actin
Q63HK5	[279, 303]	C2H2-type zinc finger
Q96C01	[18, 125]	Eukaryotic protein of unknown function (DUF842)
Q96PH6	[22, 60]	Beta defensin
Q9BQQ3	[175, 204]	GRASP55/65 PDZ-like domain
Q9H4F1	[61, 115]	Glycosyltransferase family 29 (sialyltransferase)
Q9H6P5	[141, 156]	Asparaginase
Q9NUE0	[180, 235]	DHHC palmitoyltransferase
Q9NZV6	[0, 93]	SelR domain
Q9Y2I6	[204, 245]	EF-hand domain pair
A8MXD5	[231, 289]	GRXCR1/2, C-terminal domain
O75900	[274, 297]	ShK domain-like
P18507	[400, 450]	Neurotransmitter-gated ion-channel transmembrane region
Q13219	[578, 695]	Pregnancy-associated plasma protein-A
Q13586	[41, 70]	Stromal interaction molecule 1-like, EF-hand
Q1W6H9	[202, 252]	Centrosome-associated C terminus
Q4VC39	[46, 94]	Hypoxia induced protein conserved region
Q5JRC9	[2, 83]	FAM47 family
Q5T5Y3	[1469, 1499]	Microtubule-binding calmodulin-regulated spectrin-associated
Q5W0Z9	[109, 165]	DHHC palmitoyltransferase
Q6P1L5	[467, 523]	Protein Family FAM117
Q7L5L3	[39, 102]	Glycerophosphoryl diester phosphodiesterase family
Q86YJ7	[291, 308]	ANKRD13 C-terminal
Q8IUC0	[0, 158]	PMG protein
Q8N7C3	[4, 64]	B-box zinc finger
Q8ND82	[608, 679]	POGZ-like double zinc finger
Q8TAT2	[83, 114]	FGF binding protein 1 (FGF-BP1)
Q8TD43	[987, 1005]	Ion transport protein
Q92935	[175, 213]	Exostosin GT47 domain
Q96PU8	[116, 134]	KHDC4/BBP-like, KH-domain type I
A0AAG2UXZ5	[1457, 1501]	Collagenase NC10 and Endostatin
C9JPN9	[79, 131]	Ubiquitin carboxyl-terminal hydrolase
O43592	[648, 678]	Exportin-T
O43916	[148, 180]	Sulfotransferase domain
O95389	[37, 107]	Insulin-like growth factor binding protein
P48740	[623, 647]	Trypsin
P51991	[61, 115]	RNA recognition motif
P62979	[109, 155]	Ribosomal protein S27a
P98196	[480, 509]	P-type ATPase, cytoplasmic domain N
Q14331	[151, 188]	FRG1-like domain
Q2MKA7	[32, 181]	Furin-like repeat, cysteine-rich
Q5T0T0	[71, 138]	RING-variant domain
Q6ZUT3	[286, 323]	FERM adjacent (FA)
Q8N5A5	[317, 384]	G-patch domain
Q8TAL6	[50, 75]	Fin bud initiation factor homologue
Q92478	[115, 148]	Lectin C-type domain
Q92793	[349, 440]	TAZ zinc finger
Q96A84	[28, 153]	EMI domain
Q96MA1	[0, 50]	DM DNA binding domain
Q9NY25	[149, 187]	Lectin C-type domain
Q9UBU9	[567, 596]	TAP C-terminal domain
Q9UGI0	[0, 35]	Zn-finger in Ran binding protein and others
Q9UP38	[115, 149]	Fz domain
Q9Y496	[6, 39]	Kinesin motor domain
P08572	[1690, 1711]	C-terminal tandem repeated domain in type 4 procollagen
P08575	[224, 295]	Leukocyte receptor CD45
P09228	[93, 139]	Cystatin domain
P11678	[127, 169]	Animal haem peroxidase
Q01094	[255, 276]	E2F transcription factor CC-MB domain
Q06432	[59, 97]	PMP-22/EMP/MP20/Claudin tight junction
Q14527	[752, 821]	Zinc finger, C3HC4 type (RING finger)
Q16623	[131, 162]	Syntaxin
Q32P28	[70, 106]	Leprecan family TPR-like repeat region
Q7L266	[51, 95]	Asparaginase
Q8N6K0	[7, 52]	Testis-expressed sequence 29 protein
Q8NCR6	[72, 260]	Spermatid-specific manchette-related protein 1
Q8WTW4	[334, 371]	Nitrogen permease regulator 2
Q92637	[66, 93]	Immunoglobulin domain
Q96MP5	[532, 553]	SWIM zinc finger
Q9BXW6	[153, 205]	Ankyrin repeats (3 copies)
Q9H7C9	[7, 33]	Protein of unknown function (DUF498/DUF598)
Q9NSI8	[161, 180]	Variant SH3 domain
Q9NYZ4	[211, 228]	Immunoglobulin domain
Q9NZ71	[131, 185]	DEAD_2
Q9P0U3	[586, 631]	Ulp1 protease family, C-terminal catalytic domain
Q9ULZ9	[513, 528]	Hemopexin
Q9Y3S1	[1183, 1216]	WNK CCTL2 domain
O00203	[966, 996]	AP-3 complex subunit beta-1, C-terminal domain
O76071	[317, 338]	WD domain, G-beta repeat
P09110	[119, 202]	Thiolase, N-terminal domain
P20851	[164, 213]	Sushi repeat (SCR repeat)
P29120	[355, 386]	Subtilase family
P39060	[391, 416]	Fz domain
P61371	[50, 75]	LIM domain
Q08493	[576, 593]	3'5'-cyclic nucleotide phosphodiesterase
Q30KQ7	[22, 53]	Beta defensin
Q4LDE5	[559, 575]	HYR domain
Q5QP82	[537, 558]	WD domain, G-beta repeat
Q7RTZ2	[81, 125]	Ubiquitin carboxyl-terminal hydrolase
Q7Z2W4	[64, 113]	PARP12-like CCCH zinc finger tandem
Q8IYI0	[89, 125]	Shieldin complex subunit 1, C-terminal domain
Q8WUR7	[56, 91]	Uncharacterised ACR, YggU family COG1872
Q96CJ1	[89, 118]	RNA polymerase II transcription elongation factor
Q96DX7	[174, 202]	B-box zinc finger
Q96S99	[140, 216]	FYVE zinc finger
Q9BVG3	[0, 74]	zinc finger of C3HC4-type, RING
Q9NPF7	[41, 86]	Interleukin 23 subunit alpha
Q9UJJ7	[119, 140]	RNA pseudouridylate synthase
Q9UPS6	[1727, 1762]	COMPASS (Complex proteins associated with Set1p) component N
A5A3E0	[963, 999]	Actin
D6RBM5	[79, 182]	Ubiquitin carboxyl-terminal hydrolase
G3V0H7	[405, 454]	Organic Anion Transporter Polypeptide (OATP) family
O60443	[169, 185]	Gasdermin pore forming domain
O75019	[371, 408]	Immunoglobulin domain
O75636	[76, 103]	Fibrinogen beta and gamma chains, C-terminal globular domain
P12724	[65, 150]	Pancreatic ribonuclease
P15086	[236, 278]	Zinc carboxypeptidase
P41223	[96, 143]	Pre-mRNA-splicing factor BUD31
P41586	[99, 125]	Hormone receptor domain
P48167	[389, 441]	Neurotransmitter-gated ion-channel transmembrane region
P52757	[249, 268]	Phorbol esters/diacylglycerol binding domain (C1 domain)
P55263	[128, 149]	pfkB family carbohydrate kinase
P59901	[266, 315]	Immunoglobulin domain
P60321	[54, 115]	Nanos RNA binding domain
P80294	[0, 59]	Metallothionein
Q03001	[872, 893]	SH3 domain
Q03395	[215, 240]	Tetraspanin family
Q4ZG55	[78, 103]	GREB1 N-terminal domain
Q5VTB9	[538, 565]	Zinc finger, C3HC4 type (RING finger)
Q8N4A0	[451, 472]	Ricin-type beta-trefoil lectin domain
Q96A61	[3, 54]	zinc finger of C3HC4-type, RING
Q96EP1	[467, 540]	Cysteine rich domain with multizinc binding regions
Q9BSL1	[5, 61]	UBAC1 UBL-like domain
Q9UKS6	[398, 422]	Variant SH3 domain
O14514	[906, 931]	GPCR proteolysis site, GPS, motif
O75197	[293, 339]	Coagulation Factor Xa inhibitory site
P04141	[92, 118]	Granulocyte-macrophage colony-stimulating factor
P13725	[184, 205]	LIF / OSM family
P26358	[641, 691]	CXXC zinc finger domain
P55060	[933, 949]	CAS/CSE protein, C-terminus
Q15751	[350, 409]	RCC1-like domain
Q17RY0	[665, 681]	Cytoplasmic polyadenylation element-binding protein ZZ domain
Q5VYY1	[37, 57]	Ankyrin repeats (3 copies)
Q86TG1	[29, 69]	Frag1/DRAM/Sfk1/Cwh43P N-terminal domain
Q8IUC1	[27, 162]	PMG protein
Q8N5C7	[179, 194]	DTW domain
Q8NA92	[34, 75]	THAP domain
Q8WV28	[339, 373]	SH2 domain
Q8WXH4	[284, 313]	SOCS box
Q8WZ42	[2615, 2649]	Immunoglobulin I-set domain
Q99853	[65, 120]	Forkhead domain
Q9H6T0	[545, 562]	RRM domain
Q9H6Y7	[201, 273]	Ring finger domain
Q9HCQ5	[524, 571]	Ricin-type beta-trefoil lectin domain
Q9NS62	[340, 395]	Thrombospondin type 1 domain
Q9P232	[289, 304]	Immunoglobulin domain
Q9UKK9	[108, 136]	NUDIX domain
A6NMK8	[183, 202]	FAM196 family
A6NNY8	[183, 312]	Ubiquitin carboxyl-terminal hydrolase
O14733	[271, 293]	Protein kinase domain
O15034	[877, 909]	Variant SH3 domain
O43424	[125, 140]	Receptor family ligand binding region
P17936	[32, 128]	Insulin-like growth factor binding protein
P18564	[18, 81]	Integrin plexin domain
P19878	[394, 436]	PB1 domain
P35869	[184, 212]	PAS fold
Q52LG2	[1, 168]	PMG protein
Q6PID8	[76, 100]	KLHDC2/KLHL20/DRC7 Kelch-repeats domain
Q6ZQN7	[203, 219]	Organic Anion Transporter Polypeptide (OATP) family
Q86XD8	[650, 721]	AN1-like Zinc finger
Q8N448	[15, 87]	Zinc finger, C3HC4 type (RING finger)
Q969R5	[81, 140]	Zinc finger, FCS-type
Q96CB8	[150, 221]	PHD-finger
Q96E93	[155, 194]	Lectin C-type domain
Q9H2H9	[252, 273]	Transmembrane amino acid transporter protein
Q9NQ90	[397, 425]	Calcium-activated chloride channel
Q9NSY2	[142, 159]	START domain
A0A087WSY4	[28, 48]	Immunoglobulin V-set domain
A0A7I2V3R4	[48, 92]	RING-type zinc-finger
A4D1T9	[127, 149]	Trypsin
A6NHN6	[198, 238]	Nuclear pore complex interacting protein (NPIP)
C9J6K1	[61, 88]	Domain of unknown function (DUF4732)
O00634	[156, 201]	Laminin N-terminal (Domain VI)
O43294	[371, 460]	LIM domain
O95561	[62, 106]	Domain of unknown function (DUF4548)
P07602	[19, 54]	Saposin A-type domain
P12838	[53, 96]	Mammalian defensin
P24593	[18, 115]	Insulin-like growth factor binding protein
Q02325	[31, 72]	PAN domain
Q07444	[214, 229]	Lectin C-type domain
Q1XH10	[547, 565]	Elongin BC and Polycomb repressive complex 2-associated protein
Q86SQ7	[270, 297]	Centrosomal colon cancer autoantigen protein family
Q86X67	[166, 188]	NADH pyrophosphatase zinc ribbon domain
Q8IYX3	[283, 308]	Domain of unknown function (DUF4702)
Q902F9	[268, 287]	Retro-transcribing viruses envelope glycoprotein
Q92953	[61, 83]	BTB/POZ domain
Q96RY5	[381, 443]	Cramped PI3K-like domain
Q9BRA0	[54, 124]	LSM domain
Q9H000	[322, 355]	RNA-binding, Nab2-type zinc finger
Q9NVC6	[339, 365]	Subunit 17 of Mediator complex
Q9Y397	[132, 178]	DHHC palmitoyltransferase
P04114	[201, 244]	Lipoprotein amino terminal region
P07998	[51, 155]	Pancreatic ribonuclease
P10586	[98, 221]	Immunoglobulin I-set domain
P22557	[13, 91]	5-aminolevulinate synthase presequence
P31645	[202, 220]	Sodium:neurotransmitter symporter family
P98160	[189, 243]	Low-density lipoprotein receptor domain class A
Q00839	[598, 636]	AAA domain
Q06141	[149, 173]	Lectin C-type domain
Q14532	[99, 115]	Intermediate filament protein
Q5QGT7	[133, 174]	Zinc-binding domain
Q6V0I7	[4071, 4087]	Laminin G domain
Q7Z569	[238, 317]	Ring finger domain
Q8NDH6	[97, 123]	Arfaptin-like domain
Q8WWF3	[195, 211]	Domain of unknown function (DUF4636)
Q92556	[569, 596]	Pleckstrin homology domain
Q9BSW7	[221, 247]	C2 domain
Q9NQT8	[0, 26]	Kinesin motor domain
Q9UHC9	[24, 39]	Niemann-Pick C1 N terminus
Q9UIS9	[0, 73]	Methyl-CpG binding domain
Q9UKV5	[324, 399]	Ring finger domain
Q9ULD4	[166, 183]	Enhancer of polycomb-like
O76061	[49, 104]	Stanniocalcin family
O95490	[456, 522]	Hormone receptor domain
P05129	[82, 158]	Phorbol esters/diacylglycerol binding domain (C1 domain)
P07320	[0, 43]	Beta/Gamma crystallin
P0DTE8	[143, 173]	Alpha amylase, catalytic domain
P19961	[130, 170]	Alpha amylase, catalytic domain
Q04656	[372, 405]	Heavy-metal-associated domain
Q07654	[25, 79]	Trefoil (P-type) domain
Q14332	[113, 151]	Fz domain
Q15846	[95, 136]	Clusterin
Q5HYK7	[433, 470]	Variant SH3 domain
Q6ZW31	[259, 308]	C2 domain of synapse defective Rho GAP protein
Q7Z5A9	[22, 130]	TAFA family
Q8N3H0	[34, 123]	TAFA family
Q8WWY7	[27, 81]	WAP-type (Whey Acidic Protein) 'four-disulfide core'
Q92481	[376, 397]	Transcription factor AP-2
Q96LJ8	[211, 273]	UBX domain
Q96ME1	[458, 475]	F-box/LRR-repeat protein 18, LRR
Q96NX9	[141, 165]	SKI/SNO/DAC Dachshund homology domain
Q96PM9	[66, 98]	Zinc-finger of C2H2 type
Q96RP9	[420, 437]	Elongation factor Tu domain 2
Q9H305	[131, 153]	LITAF-like zinc ribbon domain
Q9HAK2	[152, 178]	Transcription factor COE1 DNA-binding domain
Q9HCK4	[47, 63]	Immunoglobulin domain
Q9NQC1	[245, 267]	PHD-zinc-finger like domain
Q9NWF9	[500, 532]	RNF216 RING finger HC subclass domain
A8MQ27	[272, 314]	Neuralized
O96014	[126, 225]	wnt family
P16284	[464, 485]	C17orf99 Ig domain
P56704	[125, 171]	wnt family
Q06278	[35, 59]	2Fe-2S iron-sulfur cluster binding domain
Q6ZMJ2	[471, 494]	Scavenger receptor cysteine-rich domain
Q6ZVM7	[0, 27]	VHS domain
Q8IVT5	[48, 72]	Kinase suppressor RAS 1 N-terminal helical hairpin
Q8TBE0	[684, 731]	BAH domain
Q8WW18	[112, 167]	C17orf50 C-terminal zinc-binding domain
Q8WYJ6	[204, 265]	Septin
Q96PE1	[709, 725]	GPCR proteolysis site, GPS, motif
Q99571	[109, 169]	ATP P2X receptor
Q9BXS4	[34, 128]	Brain specific membrane anchored protein
Q9H4H8	[112, 148]	Scaffolding anchor of CK1 domain
Q9H974	[297, 332]	Queuine tRNA-ribosyltransferase
A0A0B4J2E0	[93, 109]	Immunoglobulin V-set domain
A0A191URJ7	[171, 203]	Immunoglobulin domain
A6NCW0	[81, 126]	Ubiquitin carboxyl-terminal hydrolase
A6NH11	[198, 217]	Glycolipid transfer protein (GLTP)
B7ZBB8	[201, 230]	Carbohydrate/starch-binding module (family 21)
O00244	[0, 20]	Heavy-metal-associated domain
O75380	[85, 106]	Zinc-finger domain
P07316	[0, 33]	Beta/Gamma crystallin
P50479	[6, 31]	PDZ domain
Q13342	[586, 601]	SAND domain
Q13733	[238, 267]	P-type ATPase actuator domain
Q17RM4	[118, 151]	CC142 N-terminal
Q5TKA1	[410, 461]	LIN9 C-terminal
Q68BL8	[484, 514]	Olfactomedin-like domain
Q8IWA5	[394, 428]	Plasma-membrane choline transporter
Q8N7E2	[111, 136]	C2H2 Hakai zinc finger domain
Q8NBK3	[318, 356]	Sulfatase-modifying factor enzyme 1-like domain
Q96F46	[31, 63]	IL17RA/B, N-terminal domain
Q9BX69	[73, 100]	Caspase recruitment domain
Q9H1J7	[127, 153]	wnt family
Q9H930	[298, 342]	SAND domain
Q9NV96	[77, 102]	LEM3 (ligand-effect modulator 3) family / CDC50 family
Q9Y4J8	[239, 302]	Zinc finger, ZZ type
A0A0G2JN68	[126, 197]	Immunoglobulin domain
O43504	[0, 44]	Ragulator complex protein LAMTOR5
O75610	[279, 340]	Transforming growth factor beta like domain
O76080	[5, 41]	A20-like zinc finger
P0DUQ2	[452, 477]	PRAME C-terminal domain
P10253	[85, 146]	Trefoil (P-type) domain
P13631	[82, 162]	Double treble clef zinc finger, C4 type
Q14390	[105, 125]	Gamma-glutamyltranspeptidase
Q66K14	[348, 363]	GRAM domain
Q6UXC1	[210, 278]	Low-density lipoprotein receptor domain class A
Q7Z4H9	[106, 126]	FAM220 family
Q8N398	[0, 31]	Vault protein inter-alpha-trypsin domain
Q96EP0	[879, 921]	IBR domain
Q9H165	[36, 79]	BCL-11A-like CCHC zinc finger
Q9H9L4	[16, 108]	KANL2-like, probable zinc-finger domain
Q9HBV2	[101, 121]	Sperm acrosome membrane-associated protein 1
H3BS89	[82, 109]	PMP-22/EMP/MP20/Claudin tight junction
O75200	[198, 231]	Nuclear pore complex interacting protein (NPIP)
P08912	[364, 395]	7 transmembrane receptor (rhodopsin family)
P42679	[436, 465]	Protein tyrosine and serine/threonine kinase
P53672	[15, 44]	Beta/Gamma crystallin
P63218	[17, 52]	GGL domain
Q1L6U9	[33, 111]	Beta-microseminoprotein (PSP-94)
Q5TDP6	[354, 385]	Glutamine synthetase, catalytic domain
Q6PEY0	[49, 64]	Connexin
Q8NFT8	[69, 132]	EGF-like domain
Q92561	[158, 185]	Phytanoyl-CoA hydroxylase-interacting protein C-terminus
Q96MM7	[252, 278]	Sulfotransferase family
Q9BVA0	[619, 636]	con80 domain of Katanin
Q9GZP0	[298, 369]	PDGF/VEGF domain
Q9H633	[47, 106]	RNAse P Rpr2/Rpp21/SNM1 subunit domain
Q9NQL9	[21, 66]	DM DNA binding domain
Q9P253	[839, 860]	VPS18 RING C-terminal domain
Q9UJ68	[183, 216]	Peptide methionine sulfoxide reductase
A1L020	[461, 519]	Zinc finger, C3HC4 type (RING finger)
A6NCK2	[16, 64]	zinc finger of C3HC4-type, RING
M0QZC1	[58, 105]	RING-type zinc-finger
O00142	[43, 63]	Deoxynucleoside kinase
O00167	[324, 364]	haloacid dehalogenase-like hydrolase
O14543	[96, 113]	SH2 domain
O43715	[0, 22]	Uncharacterised protein family (UPF0203)
O75427	[600, 634]	Calponin homology (CH) domain
P01037	[84, 140]	Cystatin domain
P06870	[204, 221]	Trypsin
P36954	[0, 56]	RNA polymerases M/15 Kd subunit
Q02246	[297, 318]	Immunoglobulin domain
Q12929	[116, 190]	Phosphotyrosine-binding domain
Q2TAZ0	[101, 145]	Autophagy-related protein 2
Q53GG5	[286, 340]	LIM domain
Q5VVJ2	[612, 640]	JAB1/Mov34/MPN/PAD-1 ubiquitin protease
Q7L4S7	[112, 187]	Armadillo-like
Q86UP0	[419, 436]	Cadherin domain
Q86YE8	[182, 198]	Zinc finger, C2H2 type
Q8NE35	[634, 650]	Cytoplasmic polyadenylation element-binding protein ZZ domain
Q8TAV5	[61, 112]	Family of unknown function (DUF5570)
Q8WWK9	[546, 561]	Cytoskeleton-associated protein 2 C-terminus
Q96P31	[434, 464]	Immunoglobulin domain
Q99928	[407, 441]	Neurotransmitter-gated ion-channel transmembrane region
Q9BQ24	[37, 95]	FYVE zinc finger
Q9GZX9	[15, 97]	Twisted gastrulation (Tsg) protein N-terminal domain
Q9H492	[7, 32]	Autophagy protein Atg8 ubiquitin like
Q9NX24	[118, 152]	Ribosomal protein L7Ae/L30e/S12e/Gadd45 family
Q9UDW3	[0, 21]	U1 zinc finger
Q9UHX3	[493, 519]	GPCR proteolysis site, GPS, motif
O75164	[828, 864]	PHD-zinc-finger like domain
O95390	[145, 162]	TGF-beta propeptide
P04626	[182, 348]	Furin-like cysteine rich region
P09874	[4, 31]	Poly(ADP-ribose) polymerase and DNA-Ligase Zn-finger region
P21333	[188, 228]	Calponin homology (CH) domain
P47985	[52, 70]	Ubiquinol-cytochrome c reductase 8 kDa, N-terminal
Q13107	[288, 338]	Ubiquitin carboxyl-terminal hydrolase
Q14847	[0, 91]	LIM domain
Q16661	[53, 111]	Guanylin precursor
Q5VTT2	[57, 99]	Protein CFAP95
Q86WI1	[2054, 2071]	IPT/TIG domain
Q86YC2	[861, 881]	Partner and localizer of BRCA2 WD40 domain
Q8N428	[443, 552]	Ricin-type beta-trefoil lectin domain
Q8N907	[138, 171]	DAN domain
Q8N9I9	[157, 196]	Zinc finger, C3HC4 type (RING finger)
Q96KN9	[167, 188]	Connexin
Q9NQS1	[152, 171]	Cell death regulator Aven
Q9NRY7	[163, 181]	Scramblase
A1L4H1	[50, 118]	Scavenger receptor cysteine-rich domain
D6R9N7	[79, 131]	Ubiquitin carboxyl-terminal hydrolase
O95125	[252, 279]	KRAB box
O95793	[509, 543]	Staufen C-terminal domain
P19957	[71, 116]	WAP-type (Whey Acidic Protein) 'four-disulfide core'
P80297	[0, 59]	Metallothionein
P80748	[89, 109]	Immunoglobulin V-set domain
Q12841	[224, 279]	Von Willebrand factor-like domain
Q13323	[45, 63]	Bcl2-interacting killer, BH3-domain containing
Q14833	[382, 397]	Receptor family ligand binding region
Q4VNC0	[156, 179]	Cation transporter/ATPase, N-terminus
Q6PCD5	[280, 341]	Ring finger domain
Q6UX41	[191, 222]	Butyrophilin subfamily 3 member A2-like, Ig-C domain
Q6ZV65	[67, 86]	FAM47 family
Q7RTX1	[344, 371]	Receptor family ligand binding region
Q86SG3	[354, 377]	Daz repeat
Q8IUH2	[125, 164]	CREG, beta-barrel
Q8IVL8	[168, 215]	Zinc carboxypeptidase
Q8IWE5	[820, 843]	PH domain
Q92626	[228, 265]	Immunoglobulin I-set domain
Q96L73	[1900, 1943]	AWS domain
Q96RU8	[232, 255]	Protein kinase domain
Q99952	[218, 234]	Protein-tyrosine phosphatase
Q9GZN8	[153, 173]	Domain of unknown function (DUF4517)
Q9Y6M7	[756, 792]	HCO3- transporter integral membrane domain
B7ZC32	[20, 43]	Kinesin motor domain
O00170	[113, 141]	AH receptor-interacting protein, N-terminal FKBP-type PPIase
O94823	[714, 733]	P-type ATPase, cytoplasmic domain N
O95925	[17, 86]	WAP-type (Whey Acidic Protein) 'four-disulfide core'
P08247	[176, 195]	Membrane-associating domain
P17948	[37, 98]	VEGFR1-3, N-terminal Ig-like domain
P35916	[46, 64]	VEGFR1-3, N-terminal Ig-like domain
P40933	[122, 139]	Interleukin 15
P41743	[117, 197]	Phorbol esters/diacylglycerol binding domain (C1 domain)
P43026	[455, 475]	Transforming growth factor beta like domain
P52948	[1461, 1486]	Nuclear protein 96
Q03164	[1156, 1210]	CXXC zinc finger domain
Q14197	[70, 102]	RF-1 domain
Q24JP5	[134, 212]	TMEM132 second Ig-like domain
Q3LI77	[30, 159]	PMG protein
Q5R387	[68, 148]	Phospholipase A2
Q6Q0C1	[138, 171]	Mitochondrial carrier protein
Q70CQ4	[125, 143]	Ubiquitin carboxyl-terminal hydrolase
Q7RTX0	[354, 375]	Receptor family ligand binding region
Q86SX3	[131, 159]	Tubulin epsilon and delta complex protein 1
Q8IWA6	[369, 385]	Domain of unknown function (DUF4698)
Q8WW22	[122, 216]	DnaJ C terminal domain
Q92485	[411, 436]	Acid sphingomyelin phosphodiesterase C-terminal region
Q96FV9	[387, 463]	THO complex subunit 1 transcription elongation factor
Q96GN5	[282, 424]	Zinc-finger domain of monoamine-oxidase A repressor R1
Q9HC16	[17, 36]	APOBEC3, cytosine deaminase domain
Q9UBL9	[118, 149]	ATP P2X receptor
Q9Y2B0	[98, 136]	TLR4 regulator and MIR-interacting MSAP
O15118	[157, 182]	Niemann-Pick C1 N terminus
O75022	[83, 142]	Immunoglobulin domain
