Accession_number	Region	Domain
Q9Y2K7	[614, 676]	PHD-finger
Q9Y6N6	[35, 98]	Laminin N-terminal (Domain VI)
Q9Y6R7	[1385, 1400]	von Willebrand factor type D domain
Q9Y6R7	[1900, 1916]	C8 domain
A0A0C4DH24	[75, 108]	Immunoglobulin V-set domain
B4DZS4	[249, 287]	T-complex protein 11
O00186	[502, 519]	Sec1 family
O00555	[252, 297]	Ion transport protein
O95248	[1129, 1156]	Myotubularin-like phosphatase domain
P08861	[203, 238]	Trypsin
P19397	[129, 172]	Tetraspanin family
Q14185	[588, 605]	C2 domain in Dock180 and Zizimin proteins
Q14185	[1391, 1409]	DHR-2, Lobe B
Q15633	[160, 195]	Double-stranded RNA binding motif
Q16630	[440, 488]	CPSF6-like, RSLD domain, N-terminal region
Q2QD12	[6, 18]	Ribulose-phosphate 3 epimerase family
Q5HYJ3	[6, 141]	FAM76 protein
Q5U5Q3	[605, 653]	Zinc finger, C3HC4 type (RING finger)
Q7Z4M0	[27, 54]	Meiotic recombination protein REC114-like
Q7Z7K0	[19, 68]	Cytochrome c oxidase biogenesis protein Cmc1 like
Q8IVN8	[148, 257]	SBSPON-like, C-terminal
Q8IZL8	[569, 633]	PELP1, middle domain
Q8TE58	[321, 356]	Reprolysin (M12B) family zinc metalloprotease
Q8TE58	[635, 682]	ADAMTS cysteine-rich domain
Q8TE58	[897, 948]	Thrombospondin type 1 domain
Q99733	[256, 271]	Nucleosome assembly protein (NAP)
Q9BY07	[679, 701]	HCO3- transporter integral membrane domain
Q9BYT5	[4, 73]	Keratin, high sulfur B2 protein
Q9NW08	[465, 489]	RNA polymerase Rpb2, domain 3
Q9NW08	[826, 841]	RNA polymerase Rpb2, domain 6
Q9NW08	[1080, 1110]	RNA polymerase Rpb2, domain 7
A0JNW5	[469, 490]	Bridge-like lipid transfer protein family member 3A/B
O00712	[96, 117]	MH1 domain
O15534	[274, 342]	Period circadian protein homolog 3-like, PAS-A domain
O15534	[1187, 1202]	Period circadian-like, C-terminal
O76050	[519, 566]	Zinc finger, C3HC4 type (RING finger)
P15918	[94, 146]	RAG1 importin binding
P15918	[355, 377]	Recombination-activating protein 1 zinc-finger domain
P16519	[354, 386]	Subtilase family
P40425	[67, 110]	PBC domain
P49790	[723, 751]	Zn-finger in Ran binding protein and others
P49863	[137, 163]	Trypsin
P52743	[72, 84]	Zinc finger, C2H2 type
Q68DD2	[265, 304]	Cytosolic phospholipases A2 C2-domain
Q8NAC3	[392, 417]	Interleukin-17 receptor extracellular region
Q8WWL2	[43, 66]	Kinase non-catalytic C-lobe domain
Q8WZ59	[35, 91]	Transmembrane protein 190
Q9BQL6	[501, 528]	FERM central domain
Q9BXN1	[74, 100]	Leucine rich repeat N-terminal domain
Q9BXU7	[645, 667]	Ubiquitin carboxyl-terminal hydrolase
Q9C0K0	[55, 82]	BCL-11A-like CCHC zinc finger
Q9HCL2	[691, 708]	Glycerol-3-phosphate acyltransferase C-terminal region
Q9NRC6	[680, 706]	Spectrin repeat
Q9NRC6	[3589, 3613]	PH domain
Q9NYP9	[81, 162]	Yippee zinc-binding/DNA-binding /Mis18, centromere assembly
Q9UJU5	[186, 225]	Forkhead domain
Q9UK17	[469, 491]	Domain of unknown function (DUF3399)
Q9Y3R4	[120, 138]	BNR repeat-like domain
A1L4K1	[378, 397]	Fibronectin type III domain
O60259	[112, 250]	Trypsin
O95503	[365, 386]	CBX family C-terminal motif
P09497	[178, 224]	Clathrin light chain
P30926	[322, 341]	Neurotransmitter-gated ion-channel transmembrane region
P31689	[134, 200]	DnaJ central domain
Q16602	[90, 129]	Hormone receptor domain
Q6UX15	[172, 185]	Lectin C-type domain
Q6VVB1	[25, 73]	zinc-RING finger domain
Q86SG6	[476, 613]	RCC1-like domain
Q8IW19	[376, 394]	PBZ domain
Q8IWR1	[10, 22]	RING-type zinc-finger
Q8N126	[136, 163]	CD80-like C2-set immunoglobulin domain
Q96FI4	[1, 23]	Formamidopyrimidine-DNA glycosylase N-terminal domain
Q96H15	[42, 68]	Immunoglobulin V-set domain
Q96PX6	[164, 199]	CCDC85 family
Q96RU3	[586, 603]	SH3 domain
Q9BYG7	[190, 218]	MROH2B-like, HEAT repeats
Q9H2X0	[51, 124]	von Willebrand factor type C domain
Q9HAZ2	[85, 128]	PR domain zinc finger protein 2, PR domain
Q9HCM2	[509, 558]	Plexin repeat
Q9HCM2	[751, 766]	TIG domain found in plexin
Q9UBC3	[432, 455]	DNMT3, cysteine rich ADD domain, GATA1-like zinc finger
Q9UBC3	[478, 498]	DNMT3, ADD PHD zinc finger
Q9ULJ3	[670, 689]	Zinc finger, C2H2 type
Q9UPA5	[170, 226]	Piccolo Zn-finger
Q9UQR1	[171, 182]	Zinc finger, C2H2 type
Q9Y5E4	[725, 759]	Cadherin cytoplasmic C-terminal
O95180	[271, 348]	Ion transport protein
O95625	[597, 617]	C2H2-type zinc finger
P04004	[22, 60]	Somatomedin B domain
P07205	[382, 406]	Phosphoglycerate kinase
P31994	[184, 201]	Immunoglobulin domain
P48059	[10, 37]	LIM domain
P49754	[815, 840]	Vps41 C-terminal RING finger domain
P51810	[1, 22]	Ocular albinism type 1 protein
P99999	[4, 34]	Cytochrome c
Q13231	[425, 465]	Chitin binding Peritrophin-A domain
Q14061	[21, 62]	Cytochrome C oxidase copper chaperone (COX17)
Q16270	[36, 87]	Insulin-like growth factor binding protein
Q16270	[111, 156]	Kazal-type serine protease inhibitor domain
Q16270	[240, 261]	Immunoglobulin I-set domain
Q16609	[28, 105]	Kringle domain
Q2M243	[174, 201]	Coiled-coil domain-containing protein 27
Q30KQ4	[40, 68]	Beta defensin
Q5JQC9	[549, 576]	A-kinase anchor protein 110 kDa (AKAP 110)
Q6ZS10	[343, 374]	Lectin C-type domain
Q86SQ4	[816, 832]	GPCR proteolysis site, GPS, motif
Q86V15	[1160, 1207]	CASZ1-like, zinc finger
Q8NAX2	[71, 114]	Domain of unknown function (DUF4656)
Q8WX93	[271, 289]	Immunoglobulin I-set domain
Q92824	[186, 226]	Subtilase family
Q9H6R6	[101, 132]	DHHC palmitoyltransferase
Q9NT68	[579, 820]	Teneurin EGF domain
Q9NT68	[1512, 1539]	Teneurin NHL domain
Q9UGK8	[310, 398]	RCC1-like domain
Q9UIW2	[569, 616]	TIG domain
Q9UIW2	[809, 861]	Plexin repeat
Q9UIW2	[1092, 1110]	IPT/TIG domain
Q9UIW2	[1503, 1526]	Plexin cytoplasmic RasGAP domain
Q9UPN3	[857, 914]	SH3 domain
Q9UPN3	[1103, 1129]	Spectrin repeat
A6NFZ4	[59, 104]	FAM24 family
O15347	[7, 52]	HMG-box domain
O15347	[97, 117]	HMG (high mobility group) box
O75478	[17, 64]	ADA2 ZZ-type zing finger
O95813	[188, 219]	DAN domain
P04054	[35, 137]	Phospholipase A2
P04233	[224, 266]	Thyroglobulin type-1 repeat
P0C7L1	[62, 94]	Kazal-type serine protease inhibitor domain
P13056	[121, 180]	Double treble clef zinc finger, C4 type
P24043	[57, 109]	Laminin N-terminal (Domain VI)
P24592	[163, 216]	Thyroglobulin type-1 repeat
P36897	[77, 112]	Activin types I and II receptor domain
P40394	[106, 122]	Alcohol dehydrogenase GroES-like domain
P56192	[408, 448]	tRNA synthetases class I (M)
Q13875	[17, 71]	FYVE-type zinc finger
Q2UY09	[1095, 1122]	Kunitz/Bovine pancreatic trypsin inhibitor domain
Q3KNT7	[63, 107]	16S rRNA methyltransferase RsmB/F
Q5J5C9	[22, 51]	Beta defensin
Q76KX8	[18, 48]	KRAB box
Q8IXR5	[220, 270]	Coiled-coil and Nse Interacting (CANIN) domain
Q8TAT5	[506, 541]	GRF zinc finger
Q96G01	[514, 542]	Microtubule-associated protein Bicaudal-D
Q96QF0	[311, 328]	Rabin 8-like C-terminal domain
Q9P2Z0	[11, 80]	THAP domain
A6NP61	[246, 306]	Zinc-binding domain
O60664	[28, 72]	Perilipin family
O76074	[429, 453]	GAF domain
P05106	[29, 75]	Integrin plexin domain
P05106	[296, 311]	Integrin beta chain VWA domain
P05997	[41, 96]	von Willebrand factor type C domain
P05997	[1294, 1348]	Fibrillar collagen C-terminal domain
P15509	[56, 77]	IL-3 receptor alpha chain N-terminal domain
P24666	[101, 146]	Low molecular weight phosphotyrosine protein phosphatase
P41439	[36, 184]	Folate receptor family
P42127	[94, 131]	Agouti protein
P43354	[262, 330]	Double treble clef zinc finger, C4 type
P63135	[1028, 1043]	Retro-transcribing viruses envelope glycoprotein
Q2I0M5	[35, 135]	Furin-like repeat, cysteine-rich
Q7RTZ1	[224, 278]	Trypsin
Q92630	[454, 506]	Protein kinase domain
Q969D9	[56, 84]	Thymic stromal lymphopoietin
Q96C12	[169, 197]	ARMC5
Q9BZJ3	[176, 196]	Trypsin
Q9GZM7	[243, 336]	Papain family cysteine protease
Q9NS23	[60, 105]	Phorbol esters/diacylglycerol binding domain (C1 domain)
Q9UHN6	[1141, 1159]	CEMIP domain X
A0A0G2JMM0	[234, 305]	Immunoglobulin domain
A1A5B4	[652, 680]	Calcium-activated chloride channel
A6NLU5	[120, 140]	Immunoglobulin V-set domain
O14618	[135, 154]	Copper/zinc superoxide dismutase (SODC)
O43865	[389, 405]	S-adenosyl-L-homocysteine hydrolase, NAD binding domain
O60320	[124, 162]	CD20-like family
O95409	[250, 276]	Zic proteins zinc finger domain
P48443	[138, 206]	Double treble clef zinc finger, C4 type
P54317	[440, 460]	PLAT/LH2 domain
P86452	[278, 304]	BED zinc finger
Q13519	[20, 66]	Vertebrate endogenous opioids neuropeptide
Q5SNT2	[46, 137]	Ima1 N-terminal domain
Q5VUJ5	[443, 475]	Putative GTPase activating protein for Arf
Q5XPI4	[1251, 1297]	Zinc finger, C3HC4 type (RING finger)
Q6UWH4	[386, 410]	FAM198 protein
Q6ZTN6	[437, 459]	ANKRD13 C-terminal
Q71RG4	[226, 244]	Ubiquitin family
Q8NFH5	[240, 251]	Nup53/35/40-type RNA recognition motif
Q8NFU7	[585, 624]	CXXC zinc finger domain
Q8NFU7	[1580, 1729]	Oxygenase domain of the 2OGFeDO superfamily
Q969P6	[218, 233]	Eukaryotic DNA topoisomerase I, DNA binding fragment
Q969P6	[326, 346]	Eukaryotic DNA topoisomerase I, catalytic core
Q96M53	[97, 149]	SPATIAL
Q96SI1	[248, 263]	BTB/POZ domain-containing protein KCTD1/15, C-terminal domain
Q9H2R5	[126, 244]	Trypsin
Q9P2P6	[548, 565]	FHA domain
E9PJ23	[219, 248]	Nuclear pore complex interacting protein (NPIP)
O95256	[46, 165]	Immunoglobulin domain
O95271	[819, 837]	Ankyrin repeats (3 copies)
P00387	[265, 284]	Oxidoreductase NAD-binding domain
P13591	[253, 304]	Immunoglobulin I-set domain
P14679	[234, 290]	Common central domain of tyrosinase
P32970	[159, 175]	TNF(Tumour Necrosis Factor) family
P35125	[840, 861]	Ubiquitin carboxyl-terminal hydrolase
P35558	[29, 58]	Phosphoenolpyruvate carboxykinase N-terminal domain
P35558	[389, 419]	Phosphoenolpyruvate carboxykinase C-terminal P-loop domain
Q03181	[73, 139]	Double treble clef zinc finger, C4 type
Q15438	[339, 359]	PH domain
Q3L8U1	[2560, 2598]	BRK domain
Q53H47	[60, 131]	Pre-SET motif
Q86T96	[448, 472]	Zinc finger, C3HC4 type (RING finger)
Q86Y97	[174, 218]	SET domain
Q8TAA1	[77, 180]	Pancreatic ribonuclease
Q96JH7	[39, 90]	VCIP135 N-terminal
Q96JH7	[784, 824]	OTU1, UBXL domain
Q96P63	[55, 87]	Serpin (serine protease inhibitor)
Q9BV36	[49, 105]	FYVE-type zinc finger
Q9H0H5	[289, 336]	Phorbol esters/diacylglycerol binding domain (C1 domain)
Q9H6B1	[204, 224]	Zinc-finger of C2H2 type
Q9HA38	[70, 94]	Zinc-finger of C2H2 type
Q9HA38	[245, 268]	Zinc-finger double-stranded RNA-binding
Q9Y639	[239, 261]	Immunoglobulin I-set domain
A0A087WXM9	[200, 219]	Meiosis-specific kinetochore protein
B1AK53	[300, 325]	Ankyrin repeats (3 copies)
O14495	[162, 184]	PAP2 superfamily
O95639	[244, 260]	Zinc knuckle
P13671	[403, 446]	MAC/Perforin domain
P26012	[45, 95]	Integrin plexin domain
P36894	[59, 136]	Activin types I and II receptor domain
P43403	[56, 87]	SH2 domain
P47871	[61, 82]	Hormone receptor domain
Q15195	[31, 71]	PAN domain
Q16650	[500, 521]	T-box transcription factor-associated
Q16658	[228, 256]	Fascin domain
Q6FIF0	[149, 186]	AN1-like Zinc finger
Q92830	[134, 160]	PCAF (P300/CBP-associated factor) N-terminal domain
Q99590	[40, 54]	Ring finger domain
Q99795	[187, 215]	Immunoglobulin domain
Q9UBL3	[108, 160]	ASH2, PHD zinc finger
Q9UKY1	[100, 149]	Zinc-fingers and homeoboxes C2H2 finger domain
Q9UKY1	[512, 520]	Homeodomain
A8K7I4	[192, 212]	Calcium-activated chloride channel N terminal
O75417	[2284, 2308]	DNA polymerase family A
O94830	[62, 82]	WWE domain
P02751	[231, 270]	Fibronectin type I domain
P02751	[433, 461]	Fibronectin type II domain
P05111	[331, 365]	Transforming growth factor beta like domain
P29400	[1504, 1533]	C-terminal tandem repeated domain in type 4 procollagen
P36578	[118, 136]	Ribosomal protein L4/L1 family
P49746	[705, 721]	Thrombospondin type 3 repeat
Q15131	[309, 323]	Protein kinase domain
Q30KP9	[36, 65]	Beta defensin
Q30KQ6	[28, 58]	Beta defensin
Q6V0L0	[327, 359]	Cytochrome P450
Q6ZTA4	[301, 340]	B-box zinc finger
Q8NDV3	[1084, 1115]	RecF/RecN/SMC N terminal domain
Q8NHM5	[656, 722]	PHD-finger
Q8WYN3	[172, 279]	Cysteine/serine-rich nuclear protein N-terminus
Q92570	[291, 359]	Double treble clef zinc finger, C4 type
Q92784	[14, 66]	DPF1-3, N-terminal
Q96BJ8	[324, 349]	ELMO/CED-12 family
Q96BJ8	[550, 624]	Pleckstrin homology domain
Q96EF9	[155, 222]	Family of unknown function (DUF5588)
Q99961	[76, 124]	BAR domain
Q9H8M7	[107, 140]	Deubiquitinating enzyme MINDY-3/4, conserved domain
Q9NR90	[195, 212]	Daz repeat
O14893	[96, 120]	Survival motor neuron (SMN) interacting protein 1 (SIP1)
O43897	[320, 344]	Astacin (Peptidase family M12A)
O43897	[774, 857]	CUB domain
O75469	[40, 109]	Double treble clef zinc finger, C4 type
P0C5Y4	[5, 41]	Keratin, high sulfur B2 protein
P17010	[231, 251]	Zfx/Zfy transcription activation region
P21802	[171, 192]	Immunoglobulin I-set domain
P22607	[166, 191]	Immunoglobulin I-set domain
Q86Y13	[1148, 1188]	Ring finger domain
Q8IUK5	[303, 347]	Plexin repeat
Q8IV61	[527, 545]	Phorbol esters/diacylglycerol binding domain (C1 domain)
Q8WV44	[20, 53]	zinc finger of C3HC4-type, RING
Q8WV44	[433, 481]	SPRY-associated domain
Q96BQ3	[16, 55]	zinc finger of C3HC4-type, RING
Q96C10	[653, 667]	C-terminal domain of RIG-I
Q9H0Y0	[49, 77]	Autophagocytosis associated protein, active-site domain
Q9NWK9	[218, 246]	HIT zinc finger
Q9UMZ2	[1245, 1296]	Synergin gamma, C-terminal domain
Q9Y625	[46, 79]	Glypican
A0AAG2UUX9	[551, 582]	EGF-like domain
O75030	[398, 433]	Domain of unknown function (DUF3371)
O95867	[19, 100]	u-PAR/Ly-6 domain
P0C7V6	[172, 217]	Spt20, SEP domain
P0CG38	[713, 729]	Actin
Q06481	[185, 204]	Copper-binding of amyloid precursor, CuBD
Q06481	[309, 323]	Kunitz/Bovine pancreatic trypsin inhibitor domain
Q562R1	[5, 60]	Actin
Q63HK5	[279, 300]	C2H2-type zinc finger
Q96C01	[18, 125]	Eukaryotic protein of unknown function (DUF842)
Q96PH6	[26, 55]	Beta defensin
Q9BQQ3	[175, 204]	GRASP55/65 PDZ-like domain
Q9H4F1	[66, 115]	Glycosyltransferase family 29 (sialyltransferase)
Q9H6P5	[141, 156]	Asparaginase
Q9NUE0	[190, 235]	DHHC palmitoyltransferase
Q9NZV6	[12, 93]	SelR domain
Q9Y2I6	[204, 245]	EF-hand domain pair
Q9Y2I6	[709, 735]	Ninein long Coiled-coil domain
A8MXD5	[239, 288]	GRXCR1/2, C-terminal domain
O75900	[274, 289]	ShK domain-like
P18507	[400, 450]	Neurotransmitter-gated ion-channel transmembrane region
Q13219	[578, 659]	Pregnancy-associated plasma protein-A
Q13219	[718, 743]	Pappalysin-1, SD scarf domain, C-terminal
Q13586	[47, 70]	Stromal interaction molecule 1-like, EF-hand
Q1W6H9	[202, 252]	Centrosome-associated C terminus
Q4VC39	[46, 94]	Hypoxia induced protein conserved region
Q5JRC9	[2, 83]	FAM47 family
Q5T5Y3	[1469, 1499]	Microtubule-binding calmodulin-regulated spectrin-associated
Q5W0Z9	[123, 165]	DHHC palmitoyltransferase
Q6P1L5	[467, 523]	Protein Family FAM117
Q7L5L3	[44, 102]	Glycerophosphoryl diester phosphodiesterase family
Q86YJ7	[291, 308]	ANKRD13 C-terminal
Q8IUC0	[1, 158]	PMG protein
Q8N7C3	[16, 53]	B-box zinc finger
Q8ND82	[618, 659]	POGZ-like double zinc finger
Q8TAT2	[83, 114]	FGF binding protein 1 (FGF-BP1)
Q8TD43	[987, 1005]	Ion transport protein
Q92935	[175, 213]	Exostosin GT47 domain
Q96PU8	[116, 134]	KHDC4/BBP-like, KH-domain type I
A0AAG2UXZ5	[1457, 1501]	Collagenase NC10 and Endostatin
C9JPN9	[80, 131]	Ubiquitin carboxyl-terminal hydrolase
O43592	[648, 678]	Exportin-T
O43916	[148, 180]	Sulfotransferase domain
O95389	[48, 100]	Insulin-like growth factor binding protein
P48740	[623, 647]	Trypsin
P51991	[61, 95]	RNA recognition motif
P62979	[109, 149]	Ribosomal protein S27a
P98196	[480, 509]	P-type ATPase, cytoplasmic domain N
Q14331	[151, 188]	FRG1-like domain
Q2MKA7	[42, 142]	Furin-like repeat, cysteine-rich
Q5T0T0	[80, 126]	RING-variant domain
Q6ZUT3	[293, 323]	FERM adjacent (FA)
Q8N5A5	[333, 375]	G-patch domain
Q8TAL6	[50, 75]	Fin bud initiation factor homologue
Q92478	[115, 146]	Lectin C-type domain
Q92793	[354, 430]	TAZ zinc finger
Q92793	[1209, 1231]	CREB-binding protein/p300, atypical RING domain
Q92793	[1276, 1314]	Histone acetyltransferase p300-like, PHD domain
Q96A84	[34, 101]	EMI domain
Q96MA1	[7, 50]	DM DNA binding domain
Q9NY25	[149, 185]	Lectin C-type domain
Q9UBU9	[569, 596]	TAP C-terminal domain
Q9UGI0	[7, 33]	Zn-finger in Ran binding protein and others
Q9UP38	[116, 149]	Fz domain
Q9Y496	[20, 39]	Kinesin motor domain
P08572	[1690, 1710]	C-terminal tandem repeated domain in type 4 procollagen
P08575	[237, 295]	Leukocyte receptor CD45
P08575	[486, 543]	Fibronectin type III domain
P09228	[93, 127]	Cystatin domain
P11678	[145, 169]	Animal haem peroxidase
Q01094	[255, 276]	E2F transcription factor CC-MB domain
Q06432	[59, 97]	PMP-22/EMP/MP20/Claudin tight junction
Q14527	[759, 800]	Zinc finger, C3HC4 type (RING finger)
Q16623	[131, 162]	Syntaxin
Q32P28	[70, 106]	Leprecan family TPR-like repeat region
Q7L266	[51, 95]	Asparaginase
Q8N6K0	[13, 52]	Testis-expressed sequence 29 protein
Q8NCR6	[72, 260]	Spermatid-specific manchette-related protein 1
Q8WTW4	[334, 370]	Nitrogen permease regulator 2
Q92637	[66, 86]	Immunoglobulin domain
Q96MP5	[533, 553]	SWIM zinc finger
Q9BXW6	[153, 205]	Ankyrin repeats (3 copies)
Q9H7C9	[7, 33]	Protein of unknown function (DUF498/DUF598)
Q9NSI8	[167, 180]	Variant SH3 domain
Q9NYZ4	[211, 228]	Immunoglobulin domain
Q9NZ71	[131, 185]	DEAD_2
Q9NZ71	[965, 983]	RTEL1, HHD domain
Q9P0U3	[586, 631]	Ulp1 protease family, C-terminal catalytic domain
Q9ULZ9	[513, 521]	Hemopexin
Q9Y3S1	[1187, 1216]	WNK CCTL2 domain
O00203	[980, 996]	AP-3 complex subunit beta-1, C-terminal domain
O76071	[317, 331]	WD domain, G-beta repeat
P09110	[119, 202]	Thiolase, N-terminal domain
P20851	[164, 191]	Sushi repeat (SCR repeat)
P29120	[355, 386]	Subtilase family
P39060	[391, 416]	Fz domain
P39060	[1695, 1739]	Collagenase NC10 and Endostatin
P61371	[50, 74]	LIM domain
Q08493	[576, 593]	3'5'-cyclic nucleotide phosphodiesterase
Q30KQ7	[34, 53]	Beta defensin
Q4LDE5	[560, 575]	HYR domain
Q4LDE5	[1864, 1900]	Sushi repeat (SCR repeat)
Q5QP82	[537, 555]	WD domain, G-beta repeat
Q7RTZ2	[81, 125]	Ubiquitin carboxyl-terminal hydrolase
Q7Z2W4	[71, 113]	PARP12-like CCCH zinc finger tandem
Q8IYI0	[89, 125]	Shieldin complex subunit 1, C-terminal domain
Q8WUR7	[63, 91]	Uncharacterised ACR, YggU family COG1872
Q96CJ1	[89, 113]	RNA polymerase II transcription elongation factor
Q96DX7	[176, 202]	B-box zinc finger
Q96S99	[149, 211]	FYVE zinc finger
Q9BVG3	[11, 53]	zinc finger of C3HC4-type, RING
Q9NPF7	[41, 86]	Interleukin 23 subunit alpha
Q9UJJ7	[119, 140]	RNA pseudouridylate synthase
Q9UPS6	[1727, 1762]	COMPASS (Complex proteins associated with Set1p) component N
A5A3E0	[963, 999]	Actin
D6RBM5	[80, 176]	Ubiquitin carboxyl-terminal hydrolase
G3V0H7	[405, 454]	Organic Anion Transporter Polypeptide (OATP) family
O60443	[169, 185]	Gasdermin pore forming domain
O75019	[371, 398]	Immunoglobulin domain
O75636	[90, 103]	Fibrinogen beta and gamma chains, C-terminal globular domain
P12724	[65, 150]	Pancreatic ribonuclease
P15086	[236, 278]	Zinc carboxypeptidase
P41223	[96, 143]	Pre-mRNA-splicing factor BUD31
P41586	[99, 125]	Hormone receptor domain
P48167	[389, 441]	Neurotransmitter-gated ion-channel transmembrane region
P52757	[249, 266]	Phorbol esters/diacylglycerol binding domain (C1 domain)
P55263	[128, 149]	pfkB family carbohydrate kinase
P59901	[266, 303]	Immunoglobulin domain
P60321	[63, 115]	Nanos RNA binding domain
P80294	[1, 59]	Metallothionein
Q03001	[876, 893]	SH3 domain
Q03001	[3975, 3997]	Spectrin repeat
Q03395	[215, 240]	Tetraspanin family
Q4ZG55	[78, 103]	GREB1 N-terminal domain
Q4ZG55	[343, 363]	GREB1, second domain
Q5VTB9	[538, 552]	Zinc finger, C3HC4 type (RING finger)
Q8N4A0	[451, 472]	Ricin-type beta-trefoil lectin domain
Q96A61	[20, 54]	zinc finger of C3HC4-type, RING
Q96EP1	[467, 540]	Cysteine rich domain with multizinc binding regions
Q9BSL1	[5, 61]	UBAC1 UBL-like domain
Q9UKS6	[398, 420]	Variant SH3 domain
O14514	[906, 931]	GPCR proteolysis site, GPS, motif
O75197	[299, 336]	Coagulation Factor Xa inhibitory site
P04141	[92, 118]	Granulocyte-macrophage colony-stimulating factor
P13725	[184, 205]	LIF / OSM family
P26358	[646, 691]	CXXC zinc finger domain
P26358	[1212, 1236]	C-5 cytosine-specific DNA methylase
P55060	[933, 949]	CAS/CSE protein, C-terminus
Q15751	[368, 409]	RCC1-like domain
Q15751	[690, 705]	Regulator of chromosome condensation (RCC1) repeat
Q17RY0	[665, 681]	Cytoplasmic polyadenylation element-binding protein ZZ domain
Q5VYY1	[37, 57]	Ankyrin repeats (3 copies)
Q86TG1	[29, 69]	Frag1/DRAM/Sfk1/Cwh43P N-terminal domain
Q8IUC1	[27, 158]	PMG protein
Q8N5C7	[179, 194]	DTW domain
Q8NA92	[34, 75]	THAP domain
Q8WV28	[346, 373]	SH2 domain
Q8WXH4	[284, 313]	SOCS box
Q8WZ42	[2622, 2649]	Immunoglobulin I-set domain
Q8WZ42	[16652, 16717]	Fibronectin type III domain
Q99853	[65, 98]	Forkhead domain
Q9H6T0	[545, 562]	RRM domain
Q9H6Y7	[229, 272]	Ring finger domain
Q9HCQ5	[524, 571]	Ricin-type beta-trefoil lectin domain
Q9NS62	[345, 392]	Thrombospondin type 1 domain
Q9P232	[289, 301]	Immunoglobulin domain
Q9UKK9	[108, 136]	NUDIX domain
A6NMK8	[183, 202]	FAM196 family
A6NNY8	[183, 312]	Ubiquitin carboxyl-terminal hydrolase
O14733	[271, 293]	Protein kinase domain
O15034	[877, 909]	Variant SH3 domain
O43424	[125, 140]	Receptor family ligand binding region
P17936	[40, 94]	Insulin-like growth factor binding protein
P17936	[213, 285]	Thyroglobulin type-1 repeat
P18564	[28, 71]	Integrin plexin domain
P19878	[394, 428]	PB1 domain
P35869	[184, 212]	PAS fold
Q52LG2	[1, 168]	PMG protein
Q6PID8	[87, 100]	KLHDC2/KLHL20/DRC7 Kelch-repeats domain
Q6ZQN7	[203, 219]	Organic Anion Transporter Polypeptide (OATP) family
Q6ZQN7	[516, 547]	Kazal-type serine protease inhibitor domain
Q86XD8	[670, 705]	AN1-like Zinc finger
Q8N448	[50, 86]	Zinc finger, C3HC4 type (RING finger)
Q8N448	[469, 490]	PDZ domain
Q969R5	[88, 118]	Zinc finger, FCS-type
Q96CB8	[162, 212]	PHD-finger
Q96E93	[155, 186]	Lectin C-type domain
Q9H2H9	[252, 273]	Transmembrane amino acid transporter protein
