Accession_number	Region	Domain
Q99640	[145, 169]	Phosphorylase Kinase; domain 1
Q99973	[2044, 2083]	YVTN repeat-like/Quinoprotein amine dehydrogenase
Q99973	[2478, 2497]	YVTN repeat-like/Quinoprotein amine dehydrogenase
Q9BR84	[86, 168]	Classic Zinc Finger
Q9NVM4	[210, 230]	Hnrnp arginine n-methyltransferase1
Q9Y4E5	[754, 838]	Classic Zinc Finger
O43278	[272, 303]	Pancreatic trypsin inhibitor Kunitz domain
O60942	[240, 260]	DNA ligase/mRNA capping enzyme
O75038	[281, 304]	EF-hand
O75038	[668, 709]	Phosphatidylinositol (PI) phosphodiesterase
P14555	[30, 143]	Phospholipase A2 domain
P14598	[68, 98]	Phox-like domain
P16619	[24, 72]	-
P29375	[334, 353]	Cupin
P29375	[1168, 1217]	Zinc/RING finger domain, C3HC4 (zinc finger)
P29375	[1607, 1666]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q02505	[2955, 3013]	Laminin
Q13641	[58, 81]	Ribonuclease Inhibitor
Q13670	[200, 245]	Histidine kinase-like ATPase, C-terminal domain
Q5TCS8	[161, 182]	P-loop containing nucleotide triphosphate hydrolases
Q6Q6R5	[4, 60]	Cysteine Rich Protein
Q6Q6R5	[123, 189]	Cysteine Rich Protein
Q8IWU5	[98, 115]	Alkaline Phosphatase, subunit A
Q8IWU5	[429, 475]	Alkaline Phosphatase, subunit A
Q8N339	[1, 59]	Metallothionein Isoform II
Q8TE57	[929, 955]	Thrombospondin type-1 (TSP1) repeat
Q8TE57	[1053, 1115]	Thrombospondin type-1 (TSP1) repeat
Q92908	[384, 434]	Erythroid Transcription Factor GATA-1, subunit A
Q9BQ83	[183, 252]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9BTV6	[6, 15]	YVTN repeat-like/Quinoprotein amine dehydrogenase
Q9BXM9	[305, 324]	-
Q9Y6H5	[367, 387]	Ankyrin repeat-containing domain
Q9Y6H5	[482, 502]	Ankyrin repeat-containing domain
A0A0K0K1E9	[88, 114]	Immunoglobulins
A6NMS7	[827, 864]	Ribonuclease Inhibitor
A6NMS7	[1043, 1073]	Ribonuclease Inhibitor
P0C7P0	[45, 79]	CDGSH iron-sulfur domain, mitoNEET-type
P15088	[235, 278]	Zn peptidases
P47989	[138, 204]	[2Fe-2S]-binding domain
P47989	[565, 593]	Aldehyde oxidase/xanthine dehydrogenase, molybdopterin binding domain
P47989	[971, 999]	Aldehyde oxidase/xanthine dehydrogenase, molybdopterin binding domain
P47989	[1302, 1331]	Aldehyde oxidase/xanthine dehydrogenase, molybdopterin binding domain
Q92878	[109, 133]	P-loop containing nucleotide triphosphate hydrolases
Q96T68	[258, 365]	SET domain
Q96T68	[403, 450]	SET domain
Q9H6B4	[140, 156]	Immunoglobulins
Q9NX38	[74, 99]	-
Q9NX46	[14, 38]	ADP-ribosylation/Crystallin J1
O94892	[508, 523]	Classic Zinc Finger
P01185	[38, 125]	Neurohypophysial hormone domain
P11308	[329, 345]	Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain
P12110	[590, 603]	6-Phosphogluconate Dehydrogenase, domain 3
P12110	[802, 814]	von Willebrand factor, type A domain
P29728	[663, 706]	2'-5'-oligoadenylate synthetase 1, domain 2
P49763	[73, 140]	Cystine-knot cytokines
P55290	[673, 690]	Cadherins
Q05516	[403, 432]	Classic Zinc Finger
Q05516	[458, 488]	Classic Zinc Finger
Q5T4W7	[191, 219]	Cystine-knot cytokines
Q6NT76	[297, 321]	Homeodomain-like
Q8IYV9	[216, 238]	Immunoglobulins
Q8NC26	[28, 58]	-
Q8NFZ6	[359, 391]	Rhodopsin 7-helix transmembrane proteins
Q8TDN2	[97, 149]	Potassium Channel Kv1.1; Chain A
Q92466	[43, 67]	-
Q96T51	[636, 707]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q99717	[96, 133]	SMAD MH1 domain
Q9BYC2	[489, 510]	Glutaconate Coenzyme A-transferase
Q9GZZ7	[205, 250]	GDNF binding domain
Q9H4B6	[238, 264]	-
Q9HB63	[24, 90]	Galactose-binding domain-like
Q9UGR2	[131, 161]	Tetratricopeptide repeat domain
Q9Y2X7	[13, 43]	Arf GTPase activating protein
Q9Y697	[292, 309]	Aspartate Aminotransferase, domain 1
A6NM11	[827, 864]	Ribonuclease Inhibitor
A6NM11	[1043, 1073]	Ribonuclease Inhibitor
O75044	[467, 503]	Rho GTPase activation protein
O75147	[213, 228]	Immunoglobulins
O75147	[962, 984]	Immunoglobulins
O75147	[1034, 1063]	Immunoglobulins
O75147	[1123, 1158]	Immunoglobulins
O75147	[1214, 1251]	Immunoglobulins
O75147	[1685, 1712]	Immunoglobulins
O75147	[1727, 1751]	Immunoglobulins
O75147	[1866, 1895]	Immunoglobulins
O75369	[172, 202]	Calponin-like domain
O75369	[1075, 1099]	Immunoglobulins
O75369	[2187, 2198]	Immunoglobulins
O75369	[2503, 2524]	Immunoglobulins
O75792	[16, 45]	Ribonuclease H-like superfamily/Ribonuclease H
P08294	[193, 222]	Superoxide dismutase, copper/zinc binding domain
P10145	[28, 42]	-
P52735	[134, 163]	Calponin-like domain
P52735	[581, 614]	SH3 Domains
P52735	[637, 651]	SH3 Domains
P63241	[2, 17]	-
Q16842	[58, 89]	Glycosyl transferase family 29
Q16842	[147, 176]	Glycosyl transferase family 29
Q4VX76	[46, 92]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q5MIZ7	[87, 104]	Pleckstrin-homology domain (PH domain)/Phosphotyrosine-binding domain (PTB)
Q8IWN7	[74, 107]	Doublecortin domain
Q8IWN7	[193, 227]	Doublecortin domain
Q8IXV7	[309, 353]	Kelch-type beta propeller
Q8IYD2	[320, 349]	Kelch-type beta propeller
Q96QT4	[1772, 1830]	MHCK/EF2 kinase
Q9BQG2	[290, 310]	-
Q9BVM4	[106, 138]	Gamma-glutamyl cyclotransferase-like
Q9H3R0	[808, 825]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9NY12	[66, 89]	Probable tRNA pseudouridine synthase domain
Q9Y3Y4	[335, 402]	Zinc/RING finger domain, C3HC4 (zinc finger)
A8MVU1	[41, 75]	Phox-like domain
B2RXF5	[287, 360]	Classic Zinc Finger
O15105	[96, 129]	SMAD MH1 domain
O15105	[150, 206]	SMAD MH1 domain
O95551	[21, 67]	DNA helicase RuvA subunit, C-terminal domain
P0DTL6	[174, 235]	Zinc/RING finger domain, C3HC4 (zinc finger)
P49116	[116, 189]	Erythroid Transcription Factor GATA-1, subunit A
Q02487	[662, 683]	Cadherins
Q0D2K2	[235, 252]	-
Q14515	[428, 511]	-
Q6EMK4	[24, 46]	Ribonuclease Inhibitor
Q6EMK4	[317, 348]	Ribonuclease Inhibitor
Q6EMK4	[406, 445]	Laminin
Q6ZMC9	[51, 68]	Immunoglobulins
Q6ZNA4	[927, 993]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q86TM6	[266, 336]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q86UW8	[212, 228]	Mannose-Binding Protein A, subunit A
Q86UW8	[288, 330]	Mannose-Binding Protein A, subunit A
Q8IYR6	[95, 143]	-
Q8IYR6	[172, 235]	-
Q8IYR6	[270, 316]	Laminin
Q92766	[63, 118]	Classic Zinc Finger
Q92766	[702, 722]	Classic Zinc Finger
Q92766	[766, 804]	Classic Zinc Finger
Q92766	[1538, 1566]	Classic Zinc Finger
Q96RW7	[1261, 1280]	Immunoglobulins
Q96RW7	[2167, 2184]	Immunoglobulins
Q96RW7	[2775, 2799]	Immunoglobulins
Q99679	[310, 326]	Rhodopsin 7-helix transmembrane proteins
Q9C029	[12, 68]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9C029	[124, 181]	Classic Zinc Finger
Q9HCE7	[327, 351]	Hect, E3 ligase catalytic domains
Q9ULV8	[350, 405]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9UPW8	[583, 604]	-
Q9UPW8	[1321, 1346]	-
Q9Y2K7	[467, 486]	-
Q9Y2K7	[606, 681]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9Y6N6	[30, 98]	Galactose-binding domain-like
A0A0C4DH24	[75, 113]	Immunoglobulins
O00186	[502, 519]	-
O00555	[252, 297]	-
P08861	[203, 238]	Trypsin-like serine proteases
P19397	[129, 172]	Tetraspanin
P56975	[283, 332]	Laminin
Q14185	[588, 605]	C2 domain
Q15633	[157, 195]	-
Q15633	[289, 355]	-
Q1L5Z9	[142, 194]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q2QD12	[1, 18]	Aldolase class I
Q2QD12	[170, 227]	Aldolase class I
Q5U5Q3	[602, 658]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q86T13	[28, 55]	Mannose-Binding Protein A, subunit A
Q8TE58	[321, 356]	Collagenase (Catalytic Domain)
Q8TE58	[366, 396]	Collagenase (Catalytic Domain)
Q8TE58	[422, 433]	Collagenase (Catalytic Domain)
Q8TE58	[896, 948]	Thrombospondin type-1 (TSP1) repeat
Q99733	[256, 271]	Nucleosome assembly protein
Q9NW08	[465, 489]	-
Q9NW08	[826, 841]	DNA-directed RNA polymerase, subunit 2, domain 6
Q9NW08	[1080, 1110]	RNA polymerase alpha subunit dimerisation domain
Q9UNI6	[28, 45]	Protein tyrosine phosphatase superfamily
O15534	[274, 344]	PAS domain
O76050	[515, 566]	Zinc/RING finger domain, C3HC4 (zinc finger)
P15918	[268, 308]	Zinc/RING finger domain, C3HC4 (zinc finger)
P15918	[355, 377]	Classic Zinc Finger
P16519	[354, 386]	Peptidase S8/S53 domain
P18206	[302, 344]	Vinculin, Vh2 four-helix bundle
P30260	[130, 171]	Tetratricopeptide repeat domain
P49790	[652, 692]	Zinc finger, RanBP2-type
P49790	[718, 761]	Zinc finger, RanBP2-type
P49790	[788, 823]	Zinc finger, RanBP2-type
P49790	[846, 885]	Zinc finger, RanBP2-type
P49863	[137, 163]	Trypsin-like serine proteases
P49863	[185, 241]	Trypsin-like serine proteases
P52743	[70, 84]	Classic Zinc Finger
P57057	[44, 77]	MFS general substrate transporter like domains
Q14397	[594, 606]	-
Q14872	[124, 160]	Classic Zinc Finger
Q8WWL2	[43, 66]	Transferase(Phosphotransferase) domain 1
Q8WWU7	[107, 131]	Gamma Fibrinogen, chain A, domain 1
Q9BXN1	[73, 100]	Ribonuclease Inhibitor
Q9C0K0	[452, 480]	Classic Zinc Finger
Q9NRC6	[680, 706]	-
Q9NRC6	[1522, 1622]	-
Q9NRC6	[1754, 1774]	-
Q9NRC6	[2291, 2323]	-
Q9NRC6	[3589, 3613]	Pleckstrin-homology domain (PH domain)/Phosphotyrosine-binding domain (PTB)
Q9NSC2	[439, 476]	Classic Zinc Finger
Q9UJU5	[186, 225]	Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain
Q9Y3R4	[120, 138]	-
Q9Y3R4	[320, 350]	-
A1L4K1	[155, 201]	Classic Zinc Finger
A1L4K1	[378, 397]	Immunoglobulins
O60259	[112, 250]	Trypsin-like serine proteases
P30926	[322, 341]	Neurotransmitter-gated ion-channel transmembrane domain
P31689	[134, 200]	Heat shock protein DnaJ, cysteine-rich domain
Q16526	[169, 194]	-
Q16602	[90, 129]	GPCR, family 2, extracellular hormone receptor domain
Q6PJT7	[598, 660]	-
Q6PJT7	[674, 726]	-
Q6UX15	[172, 191]	Mannose-Binding Protein A, subunit A
Q6VVB1	[22, 90]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q86SG6	[476, 546]	Regulator of chromosome condensation 1/beta-lactamase-inhibitor protein II
Q86SG6	[666, 684]	Regulator of chromosome condensation 1/beta-lactamase-inhibitor protein II
Q8IWR1	[1, 22]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q8IZC7	[91, 128]	Classic Zinc Finger
Q8N126	[136, 163]	Immunoglobulins
Q8N126	[187, 229]	Immunoglobulins
Q96FI4	[1, 23]	MutM-like, N-terminal
Q96H15	[42, 68]	Immunoglobulins
Q96RU3	[586, 614]	SH3 Domains
Q9BYG7	[190, 218]	Leucine-rich Repeat Variant
Q9H2X0	[712, 763]	-
Q9HAZ2	[81, 128]	SET domain
Q9HCM2	[90, 109]	YVTN repeat-like/Quinoprotein amine dehydrogenase
Q9HCM2	[520, 558]	Immunoglobulins
Q9HCM2	[682, 700]	Immunoglobulins
Q9HCM2	[751, 766]	Immunoglobulins
Q9HCM2	[817, 862]	Immunoglobulins
Q9NVW2	[535, 616]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9ULJ3	[121, 137]	Potassium Channel Kv1.1; Chain A
Q9ULJ3	[538, 599]	Classic Zinc Finger
Q9ULJ3	[669, 689]	Classic Zinc Finger
Q9ULJ3	[906, 925]	Classic Zinc Finger
Q9UPA5	[170, 229]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9UPA5	[460, 525]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9UQR1	[169, 182]	Classic Zinc Finger
O43463	[379, 411]	SET domain
O95180	[271, 348]	-
O95625	[188, 200]	Potassium Channel Kv1.1; Chain A
O95625	[586, 617]	Classic Zinc Finger
P04004	[17, 58]	-
P07205	[382, 411]	Phosphoglycerate kinase, N-terminal domain
P31994	[184, 201]	Immunoglobulins
P41229	[306, 366]	Zinc/RING finger domain, C3HC4 (zinc finger)
P41229	[1181, 1228]	Zinc/RING finger domain, C3HC4 (zinc finger)
P48059	[1, 37]	Cysteine Rich Protein
P48059	[128, 188]	Cysteine Rich Protein
P99999	[1, 34]	Cytochrome c-like domain
Q13231	[425, 465]	Glycosidases
Q14061	[21, 62]	CytochromE C oxidase copper chaperone
Q16270	[36, 88]	-
Q16270	[113, 152]	-
Q16270	[240, 261]	Immunoglobulins
Q16609	[18, 115]	Plasminogen Kringle 4
Q6ZS10	[343, 377]	Mannose-Binding Protein A, subunit A
Q86SQ4	[816, 832]	-
Q8NDL9	[418, 456]	Zn peptidases
Q8NDL9	[517, 535]	Zn peptidases
Q8WX93	[268, 289]	Immunoglobulins
Q8WX93	[343, 359]	Immunoglobulins
Q8WX93	[484, 544]	Immunoglobulins
Q8WX93	[1053, 1082]	Immunoglobulins
Q8WX93	[1133, 1177]	Immunoglobulins
Q92824	[186, 226]	Peptidase S8/S53 domain
Q9NT68	[1512, 1539]	TolB, C-terminal domain
Q9NZC7	[376, 391]	NAD(P)-binding Rossmann-like Domain
Q9P0P0	[46, 124]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9UGK8	[310, 404]	Regulator of chromosome condensation 1/beta-lactamase-inhibitor protein II
Q9UIW2	[85, 106]	YVTN repeat-like/Quinoprotein amine dehydrogenase
Q9UIW2	[536, 616]	Immunoglobulins
Q9UIW2	[822, 868]	Immunoglobulins
Q9UIW2	[1092, 1121]	Immunoglobulins
Q9UIW2	[1503, 1515]	GTPase Activation - p120gap; domain 1
Q9UPN3	[855, 914]	SH3 Domains
Q9UPN3	[1103, 1129]	-
Q9UPN3	[4422, 4453]	-
Q9Y5B8	[231, 243]	Nucleoside diphosphate kinase-like domain
O15347	[7, 52]	High mobility group box domain
O15347	[97, 117]	High mobility group box domain
O75478	[14, 65]	-
O95813	[188, 219]	Cystine-knot cytokines
O95813	[230, 250]	Cystine-knot cytokines
P04054	[35, 147]	Phospholipase A2 domain
P04233	[210, 266]	Thyroglobulin type-1
P0C7L1	[62, 94]	-
P13056	[121, 196]	Erythroid Transcription Factor GATA-1, subunit A
P24043	[57, 109]	Galactose-binding domain-like
P24592	[162, 216]	Thyroglobulin type-1
P36897	[77, 111]	CD59
P40394	[106, 122]	Medium-chain alcohol dehydrogenases, catalytic domain
P56192	[408, 448]	HUPs
Q2UY09	[231, 240]	von Willebrand factor, type A domain
Q2UY09	[1095, 1124]	Pancreatic trypsin inhibitor Kunitz domain
Q3KNT7	[63, 107]	Vaccinia Virus protein VP39
Q3KNT7	[137, 160]	Vaccinia Virus protein VP39
Q5J5C9	[21, 57]	Antimicrobial Peptide, Beta-defensin 2; Chain A
Q76KX8	[18, 56]	-
Q8TAT5	[244, 286]	-
Q8TAT5	[314, 360]	Zn-finger domain of Sec23/24
Q9P2Z0	[11, 79]	THAP domain
Q9UNW1	[467, 476]	Phosphoglycerate mutase-like
O76074	[429, 453]	-
O95081	[26, 52]	Arf GTPase activating protein
P05106	[27, 83]	ligand-binding face of the semaphorins, domain 2
P05106	[296, 311]	ntegrin, alpha v. Chain A, domain 3
P05997	[35, 97]	-
P05997	[1294, 1348]	-
P24666	[101, 146]	-
P42127	[94, 131]	Agouti domain
P43354	[255, 335]	Erythroid Transcription Factor GATA-1, subunit A
Q2I0M5	[31, 142]	Hormone Receptor, Insulin-like Growth Factor Receptor 1; Chain A, domain 2
Q6P4I2	[165, 184]	YVTN repeat-like/Quinoprotein amine dehydrogenase
Q6P4I2	[203, 276]	YVTN repeat-like/Quinoprotein amine dehydrogenase
Q7RTZ1	[224, 278]	Trypsin-like serine proteases
Q92619	[703, 751]	Rho GTPase activation protein
Q92630	[454, 506]	Transferase(Phosphotransferase) domain 1
Q969D9	[56, 84]	Thymic stromal lymphopoietin
Q969D9	[105, 143]	Thymic stromal lymphopoietin
Q96C12	[169, 197]	Leucine-rich Repeat Variant
Q96C12	[811, 835]	Potassium Channel Kv1.1; Chain A
Q96C12	[851, 873]	Potassium Channel Kv1.1; Chain A
Q9BXF6	[79, 104]	C2 domain
Q9BZJ3	[176, 196]	Trypsin-like serine proteases
Q9BZJ3	[207, 227]	Trypsin-like serine proteases
Q9GZM7	[130, 140]	Cysteine proteinases
Q9GZM7	[243, 336]	Cysteine proteinases
Q9NS23	[60, 116]	-
A0A0G2JMM0	[228, 318]	Immunoglobulins
A2RUU4	[30, 115]	Lipase, subunit A
A6NLU5	[120, 140]	Immunoglobulins
O14618	[135, 154]	Superoxide dismutase, copper/zinc binding domain
O14618	[214, 237]	Superoxide dismutase, copper/zinc binding domain
O43865	[389, 405]	NAD(P)-binding Rossmann-like Domain
O75558	[268, 286]	-
O95409	[245, 276]	Classic Zinc Finger
P48443	[132, 215]	Erythroid Transcription Factor GATA-1, subunit A
P54317	[440, 468]	PLAT/LH2 domain
Q13485	[5, 25]	SMAD MH1 domain
Q13485	[314, 327]	-
Q5VUJ5	[439, 475]	Arf GTPase activating protein
Q5XPI4	[1245, 1304]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q71RG4	[226, 242]	Phosphatidylinositol 3-kinase Catalytic Subunit; Chain A, domain 1
Q969P6	[218, 233]	DNA Topoisomerase I, domain 2
Q969P6	[326, 346]	Topoisomerase I; Chain A, domain 3
Q9H2R5	[126, 244]	Trypsin-like serine proteases
Q9P2P6	[548, 565]	-
O95256	[46, 147]	Immunoglobulins
O95271	[819, 837]	Ankyrin repeat-containing domain
O95271	[951, 961]	Ankyrin repeat-containing domain
P00387	[265, 300]	Nucleotide-binding domain of ferredoxin-NADP reductase (FNR) module
P0C7M6	[100, 121]	-
P13591	[253, 307]	Immunoglobulins
P14679	[234, 290]	Di-copper center containing domain from catechol oxidase
P14679	[311, 343]	Di-copper center containing domain from catechol oxidase
P29475	[337, 356]	Nitric Oxide Synthase; Chain A, domain 1
P32970	[159, 175]	-
P35125	[515, 550]	Cysteine proteinases
P35125	[1019, 1066]	Cysteine proteinases
P35558	[30, 58]	Phosphoenolpyruvate Carboxykinase, domain 1
P35558	[389, 419]	-
P47974	[186, 224]	Zinc finger, CCCH-type
Q03181	[71, 147]	Erythroid Transcription Factor GATA-1, subunit A
Q15438	[339, 359]	Pleckstrin-homology domain (PH domain)/Phosphotyrosine-binding domain (PTB)
Q3L8U1	[2560, 2606]	-
Q53H47	[60, 132]	SET domain
Q86T96	[419, 435]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q86T96	[448, 472]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q86VH5	[34, 54]	Ribonuclease Inhibitor
Q86Y97	[174, 248]	SET domain
Q8IXI2	[537, 569]	P-loop containing nucleotide triphosphate hydrolases
Q8TAA1	[77, 187]	Ribonuclease A-like domain
Q96JH7	[784, 824]	Phosphatidylinositol 3-kinase Catalytic Subunit; Chain A, domain 1
Q96P63	[55, 87]	Antithrombin, subunit I, domain 2
Q9BV36	[49, 105]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9H0H5	[289, 339]	-
Q9H6B1	[74, 111]	Classic Zinc Finger
Q9H6B1	[194, 224]	Classic Zinc Finger
Q9H6B1	[259, 289]	Classic Zinc Finger
Q9HA38	[60, 104]	Classic Zinc Finger
Q9HA38	[142, 180]	Classic Zinc Finger
Q9HA38	[239, 268]	Classic Zinc Finger
Q9Y639	[236, 261]	Immunoglobulins
B1AK53	[300, 341]	Ankyrin repeat-containing domain
O14495	[162, 184]	Phosphatidic acid phosphatase type 2/haloperoxidase
O75578	[66, 99]	Integrin alpha, N-terminal
O75578	[140, 155]	Integrin alpha, N-terminal
O75578	[1016, 1052]	ntegrin, alpha v. Chain A, domain 4
O95639	[123, 168]	Zinc finger, CCCH-type
O95639	[243, 263]	Zinc finger, CCHC-type
P26012	[41, 95]	ligand-binding face of the semaphorins, domain 2
P36894	[55, 152]	CD59
P43403	[56, 111]	SH2 domain
P47871	[61, 82]	GPCR, family 2, extracellular hormone receptor domain
Q15195	[31, 71]	Hepatocyte Growth Factor
Q16658	[228, 261]	-
Q16658	[315, 334]	-
Q6FIF0	[144, 193]	AN1-like Zinc finger
Q7L985	[40, 56]	Ribonuclease Inhibitor
Q8IW52	[342, 380]	Ribonuclease Inhibitor
Q92610	[1009, 1072]	Classic Zinc Finger
Q92610	[1120, 1184]	Classic Zinc Finger
Q99590	[30, 54]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q99795	[187, 230]	Immunoglobulins
Q9UBL3	[108, 185]	-
Q9UKY1	[65, 87]	Classic Zinc Finger
Q9UKY1	[100, 149]	Classic Zinc Finger
Q9UKY1	[512, 528]	Homeodomain-like
P02751	[48, 91]	Complement Module, domain 1
P02751	[229, 275]	Complement Module, domain 1
P02751	[306, 344]	Complement Module, domain 1
P02751	[433, 464]	Fibronectin, type II, collagen-binding
P02751	[539, 558]	Complement Module, domain 1
P05111	[331, 365]	Cystine-knot cytokines
P20020	[458, 478]	Calcium-transporting ATPase, transmembrane domain
P29400	[1504, 1533]	Collagen IV, non-collagenous
P29400	[1604, 1627]	Collagen IV, non-collagenous
P29400	[1652, 1684]	Collagen IV, non-collagenous
P36578	[118, 136]	-
P49746	[705, 721]	TSP type-3 repeat
P51531	[1385, 1406]	Bromodomain-like
Q15131	[309, 330]	Transferase(Phosphotransferase) domain 1
Q16720	[454, 478]	Calcium-transporting ATPase, transmembrane domain
Q30KP9	[31, 70]	Antimicrobial Peptide, Beta-defensin 2; Chain A
Q6V0L0	[327, 359]	Cytochrome P450
Q6ZTA4	[1, 41]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q6ZTA4	[176, 246]	-
Q6ZTA4	[299, 348]	Classic Zinc Finger
Q8NDV3	[1084, 1115]	P-loop containing nucleotide triphosphate hydrolases
Q8NHM5	[529, 555]	-
Q8NHM5	[647, 723]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q8TAU3	[47, 68]	-
Q8TAU3	[87, 151]	Classic Zinc Finger
Q92570	[288, 364]	Erythroid Transcription Factor GATA-1, subunit A
Q92570	[397, 429]	Retinoid X Receptor
Q92784	[254, 368]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q96BJ8	[550, 624]	Pleckstrin-homology domain (PH domain)/Phosphotyrosine-binding domain (PTB)
Q96EF9	[155, 222]	Tetratricopeptide repeat domain
Q99961	[76, 124]	Arfaptin homology (AH) domain/BAR domain
Q9HAU4	[335, 400]	Hect, E3 ligase catalytic domains
Q9HB58	[454, 533]	SAND domain-like
Q9Y3L5	[164, 173]	P-loop containing nucleotide triphosphate hydrolases
Q9Y5K3	[44, 71]	HUPs
Q9Y6N8	[578, 600]	Cadherins
O14893	[96, 120]	-
O14893	[134, 169]	-
O43897	[320, 344]	Collagenase (Catalytic Domain)
O43897	[576, 614]	Laminin
O43897	[769, 857]	Spermadhesin, CUB domain
O43897	[884, 896]	Spermadhesin, CUB domain
O75469	[33, 117]	Erythroid Transcription Factor GATA-1, subunit A
O75469	[162, 191]	Retinoid X Receptor
P21802	[171, 192]	Immunoglobulins
P22607	[60, 113]	Immunoglobulins
P22607	[155, 191]	Immunoglobulins
P78358	[82, 91]	Alpha-D-phosphohexomutase, C-terminal domain
Q6NY19	[542, 578]	Ankyrin repeat-containing domain
Q86Y13	[1147, 1196]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q8IV61	[527, 552]	-
Q8WV44	[5, 53]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q8WV44	[210, 263]	Classic Zinc Finger
Q8WV44	[425, 492]	-
Q96BQ3	[16, 64]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q96C10	[166, 181]	P-loop containing nucleotide triphosphate hydrolases
Q96C10	[202, 227]	P-loop containing nucleotide triphosphate hydrolases
Q96C10	[653, 677]	RIG-I-like receptor, C-terminal regulatory domain
Q9H0Y0	[49, 77]	-
Q9NWK9	[210, 260]	-
Q9UBL6	[23, 39]	C2 domain
Q9UFB7	[433, 485]	Classic Zinc Finger
A0AAG2UUX9	[548, 582]	Laminin
A0AAG2UUX9	[675, 744]	-
P0CG38	[713, 729]	-
P0CG38	[963, 981]	-
Q06481	[185, 205]	Amyloidogenic glycoprotein, copper-binding domain
Q06481	[300, 323]	Pancreatic trypsin inhibitor Kunitz domain
Q06481	[364, 387]	Amyloid precursor protein, E2 domain
Q13547	[7, 30]	Histone deacetylase domain
Q562R1	[9, 60]	-
Q63HK5	[207, 240]	Classic Zinc Finger
Q63HK5	[279, 303]	Classic Zinc Finger
Q63HK5	[1033, 1071]	Classic Zinc Finger
Q7Z4K8	[14, 67]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q86UW9	[157, 184]	-
Q86UW9	[401, 444]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q96DT7	[711, 726]	Classic Zinc Finger
Q96DT7	[750, 802]	Classic Zinc Finger
Q96MN9	[270, 300]	Classic Zinc Finger
Q96MN9	[313, 339]	Classic Zinc Finger
Q9BQQ3	[175, 204]	-
Q9H0M5	[157, 201]	Classic Zinc Finger
Q9H4F1	[61, 115]	Glycosyl transferase family 29
Q9H6P5	[259, 297]	(Glycosyl)asparaginase
Q9NZS2	[107, 115]	Mannose-Binding Protein A, subunit A
Q9NZV6	[9, 93]	Peptide methionine sulfoxide reductase.
Q9Y2I6	[204, 245]	EF-hand
O75900	[274, 290]	-
P18507	[400, 450]	Neurotransmitter-gated ion-channel transmembrane domain
P20333	[33, 120]	Tumor Necrosis Factor Receptor, subunit A, domain 2
Q09013	[350, 369]	Phosphorylase Kinase; domain 1
Q13219	[408, 491]	Collagenase (Catalytic Domain)
Q13219	[578, 663]	Collagenase (Catalytic Domain)
Q13444	[649, 688]	Galactose-binding domain-like
Q14767	[167, 218]	Laminin
Q3KQV9	[43, 61]	Spore Coat Polysaccharide Biosynthesis Protein SpsA; Chain A
Q4VC39	[46, 94]	-
Q5T5Y3	[1472, 1499]	CKK domain
Q7L5L3	[39, 102]	Phosphatidylinositol (PI) phosphodiesterase
Q8N7C3	[4, 64]	Classic Zinc Finger
