accession	start	end
A6ND01	121	145
P02771	104	129
P02771	285	322
P02771	381	402
P02771	489	505
P06127	61	85
P06127	107	139
P06127	190	215
P06127	233	258
P06127	320	353
P08581	84	108
P08581	520	553
P08922	73	93
P08922	2270	2345
P09564	215	239
P36382	248	279
P54289	828	846
P54289	1025	1065
Q14592	181	238
Q14592	299	315
Q14592	327	368
Q14592	383	400
Q14592	411	455
Q15569	560	615
Q2KHM9	42	86
Q2M3X9	243	294
Q3MJ13	1081	1101
Q49A88	240	322
Q53GI3	281	326
Q53GI3	349	400
Q6ZN03	25	94
Q6ZN03	187	207
Q6ZN03	237	293
Q6ZN06	234	481
Q6ZN17	118	173
Q701N2	0	236
Q7Z5A8	35	85
Q7Z5A8	102	132
Q8NCG7	249	276
Q8NCG7	304	321
Q8TAL5	3	52
Q99466	24	1293
Q99466	1541	1567
Q99466	1585	1634
Q99466	1850	1872
Q99466	1940	1981
Q9BYJ4	31	65
Q9BYJ4	115	138
Q9H4S2	36	70
Q9H4S2	220	241
Q9UBG0	1232	1258
A0AAG2TU99	31	53
A0AAG2TU99	201	236
O43396	129	146
O94955	138	160
O95613	613	633
O95789	98	150
O95789	184	258
O95789	311	332
O95789	751	780
P08519	66	114
P08519	180	228
P08519	294	342
P08519	408	456
P08519	522	570
P08519	636	684
P08519	750	798
P08519	864	912
P08519	978	1014
P08519	1091	1116
P08519	1206	1254
P08519	1312	1360
P08519	1426	1474
P08519	1540	1588
P08519	1605	1702
P08519	1973	1995
P12544	195	218
P21757	424	450
P51168	433	450
P83105	30	136
Q02747	60	114
Q2MJR0	286	328
Q2MJR0	342	370
Q2MJR0	390	409
Q5H9M0	251	277
Q5H9M0	302	322
Q6PCT2	28	157
Q6PCT2	639	693
Q6PJ69	15	59
Q6PJ69	91	131
Q6PJ69	396	423
Q6UXB1	27	64
Q6UXB1	104	124
Q86XN6	236	427
Q8WW36	0	165
Q96QP1	463	485
Q99496	48	99
Q9NS56	29	58
Q9NS56	92	111
Q9NS56	126	150
Q9NS56	1026	1044
Q9NSE4	985	1011
Q9NUA8	746	780
Q9NUA8	798	850
Q9NUA8	912	964
Q9NUA8	1037	1107
Q9NUA8	1126	1149
Q9UKW4	182	204
Q9UKW4	549	571
Q9Y2I8	448	464
A6NI03	31	64
A6NI03	79	135
O75592	697	724
O75592	743	823
O75592	3179	3207
O75592	3230	3286
O75592	4250	4276
O75592	4338	4432
O75592	4552	4596
O75592	4618	4673
P12757	298	317
P17020	34	76
P17020	144	180
P17020	200	251
P28907	0	19
P28907	281	299
P51843	27	52
P51843	93	144
P51843	188	224
P59510	475	631
P59510	667	725
P59510	848	1136
P59510	1154	1287
P59510	1305	1646
P59510	1683	1719
P59510	1774	1795
Q03989	264	284
Q14435	607	627
Q15005	6	28
Q15181	103	126
Q5TAG4	198	227
Q5TAG4	1053	1083
Q5TAG4	1293	1327
Q6PFW1	1253	1348
Q6WRI0	243	265
Q86T90	293	315
Q86T90	327	347
Q86UT5	70	114
Q8IYI8	95	120
Q8IYI8	133	186
Q8IYI8	214	439
Q8IYI8	449	497
Q8NCT1	364	385
Q8WYB5	205	326
Q8WYB5	1684	1778
Q93083	0	60
Q96PU4	320	366
Q96PU4	379	401
Q96PU4	421	448
Q9BU70	5	55
Q9H3T2	516	554
Q9H3T2	620	638
Q9NVH0	350	376
A0AAQ5BGE0	275	341
I3L1E1	74	96
O43657	172	192
O95239	1075	1126
O95239	1148	1180
P08151	6	27
P08151	166	198
P08151	226	284
P13987	25	43
P34931	606	631
P54760	212	329
P54760	350	382
P57059	674	698
P57059	745	776
P58317	0	50
P58317	163	214
P58317	250	326
Q2TB10	0	27
Q2TB10	221	244
Q2TB10	278	302
Q2TB10	348	370
Q5SRR4	85	118
Q6NSI3	198	223
Q6NSI3	247	272
Q6P280	301	352
Q6V9R5	225	302
Q8IYT8	275	311
Q8IYT8	337	397
Q8IYT8	480	501
Q8IYT8	750	777
Q8NG35	41	72
Q8TAT6	119	143
Q8TAT6	190	216
Q8TAT6	576	607
Q96RK0	495	530
Q9BQA5	190	362
Q9H2H0	26	59
Q9H2H0	100	181
Q9H9P8	22	42
Q9NQ36	29	483
Q9NQ36	561	585
Q9NQ36	616	818
Q9UFC0	305	320
Q9UJ96	0	18
Q9UJT1	27	53
Q9UNY4	0	18
Q9UPW5	556	580
Q9Y3S2	11	88
Q9Y3S2	106	225
A0A6Q8PHS2	48	67
O94972	41	64
O94972	74	107
P0DPF6	188	206
P16422	30	56
P16422	88	133
P17643	23	74
P17643	99	122
P52429	133	175
Q10571	1188	1211
Q10571	1269	1289
Q13467	94	127
Q13467	164	194
Q13467	207	223
Q13467	531	548
Q13936	314	335
Q53SZ7	247	292
Q5H9S7	0	16
Q5VV16	287	308
Q5VV16	320	415
Q86Y78	42	154
Q8NBV8	53	69
Q8NBV8	151	176
Q8NCV1	431	454
Q8TCT0	336	360
Q8TCT0	393	409
Q8TCT0	473	507
Q96HN2	460	485
Q96IF1	327	347
Q96IF1	455	479
Q96IF1	489	537
Q96PX8	330	358
Q99708	543	576
Q99708	612	643
Q99708	862	884
Q99972	36	70
Q9H4Z2	486	503
Q9H4Z2	514	537
Q9H4Z2	553	599
Q9H4Z2	673	708
Q9H4Z2	1010	1061
Q9NSD4	92	143
Q9NSD4	172	223
Q9UBC9	30	107
A6NIR3	0	20
A6NIR3	608	630
H3BV12	607	625
O95206	944	973
P04118	26	64
P04118	94	111
P35325	0	71
P37023	23	91
P78509	216	240
P78509	675	702
P78509	1026	1068
P78509	1341	1356
P78509	2122	2168
P78509	2482	2516
P78509	2855	2879
Q12947	425	443
Q14126	581	606
Q3MJ62	219	291
Q53RD9	70	90
Q53RD9	103	339
Q6N022	555	878
Q6N022	1504	1530
Q6ZQQ2	106	137
Q6ZQQ2	1446	1483
Q6ZQQ2	1525	1548
Q8WU20	0	16
Q8WU49	11	31
Q96KP6	163	198
Q96KP6	238	279
Q9BYP9	0	153
Q9H6U6	249	264
Q9NP64	125	149
Q9NRJ3	21	82
Q9NX31	187	213
Q9UBR2	117	178
Q9Y676	83	114
A0A2R8YD15	11	33
A2RRP1	1132	1156
A6NIX2	242	266
A6NIX2	348	428
O14771	308	359
O15090	149	172
O15090	265	288
O15090	363	384
O60220	32	62
O75096	10	441
O75096	691	732
O75096	1002	1039
O75096	1306	1345
O75096	1606	1657
O75096	1686	1716
O95407	38	209
O95477	1454	1483
P00746	168	235
P0DV76	36	72
P17483	49	69
P27037	31	55
P27037	83	105
Q12815	493	513
Q12815	578	604
Q12815	628	755
Q13228	0	17
Q13228	69	92
Q13361	122	172
Q2M2H8	37	64
Q2M2H8	917	942
Q5JPB2	135	186
Q5JPB2	1330	1380
Q5JPB2	1397	1435
Q5T197	677	693
Q6AW86	248	299
Q6AW86	416	467
Q6ULP2	354	375
Q71F78	0	15
Q7RTV0	41	93
Q7Z398	174	245
Q7Z444	204	232
Q86UQ4	4311	4333
Q8IVF5	122	149
Q8IY17	470	500
Q8IY17	1301	1329
Q8IYP9	13	44
Q8N135	24	42
Q8N3S3	402	443
Q8NHV1	155	173
Q92831	1	21
Q92831	31	61
Q92831	89	117
Q96IQ9	105	161
Q96K58	13	36
Q96K58	75	184
Q96K58	355	406
Q96K58	507	558
Q96M02	153	176
Q96M02	486	530
Q9C091	104	127
Q9C091	228	256
Q9NQX5	31	76
Q9P1A6	4	39
Q9P1A6	82	153
A5PKW4	0	24
A6NJB7	171	199
B4DS77	18	39
B4DS77	106	129
O15054	13	56
O95696	188	229
O95696	256	285
O95696	374	420
P04553	0	50
P04637	165	191
P04637	218	251
P04637	264	284
P05019	84	118
P05164	273	328
P27540	245	300
P27540	338	361
P40238	182	215
P40238	324	350
P40238	574	626
P49639	12	56
P55160	577	606
Q05086	33	61
Q14643	2043	2066
Q16670	248	324
Q16820	597	639
Q16821	696	720
Q3LI76	39	110
Q56UN5	605	636
Q5T6X5	511	568
Q658N2	193	231
Q658N2	303	344
Q6PGQ1	0	32
Q6PGQ1	127	165
Q6PGQ1	176	200
Q86UD1	193	213
Q8NG06	5	69
Q8NG06	85	127
Q8TAP4	0	17
Q96MU8	71	96
Q96MU8	115	146
Q9H707	82	105
Q9H707	190	254
Q9ULD2	94	128
Q9UQF0	20	36
O00311	340	372
O14672	424	642
O43316	276	302
P35443	247	630
Q13887	364	389
Q13887	424	447
Q14593	85	107
Q14593	139	178
Q14593	197	239
Q14593	253	276
Q14593	309	360
Q14CW9	75	114
Q14CW9	209	229
Q3ZCN5	291	306
Q3ZCN5	349	489
Q3ZCN5	760	786
Q3ZCN5	805	906
Q3ZCN5	1074	1093
Q3ZCN5	1105	1131
Q3ZCN5	1153	1173
Q3ZCN5	1462	1478
Q3ZCN5	1506	1533
Q3ZCN5	1722	1737
Q3ZCN5	1797	1827
Q3ZCN5	1839	2097
Q3ZCN5	2165	2194
Q3ZCN5	2229	2310
Q5GFL6	217	258
Q5GFL6	287	322
Q5GFL6	706	754
Q63HN8	0	30
Q63HN8	3963	3982
Q63HN8	4498	4537
Q6AZW8	23	92
Q6NX45	142	193
Q6UXB3	20	106
Q86YS7	444	466
Q86YS7	981	999
Q8TAI1	23	60
Q8TAI1	97	122
Q96MZ4	0	20
Q96N21	280	306
Q96NI6	570	626
Q96PX9	477	509
Q96PX9	884	917
Q9BSJ5	0	23
Q9BSJ5	417	442
Q9BSJ5	586	608
Q9BVS5	28	90
Q9BX10	1	22
Q9H5J0	463	514
Q9UGM3	129	145
Q9UGM3	160	210
Q9UGM3	256	342
Q9UGM3	361	415
Q9UGM3	440	471
Q9UGM3	502	531
Q9UGM3	552	654
Q9UGM3	731	841
Q9UGM3	860	914
Q9UGM3	939	970
Q9UGM3	1000	1101
Q9UGM3	1120	1174
Q9UGM3	1249	1303
Q9UGM3	1378	1432
Q9UGM3	1529	1617
Q9UGM3	1648	1692
Q9UGM3	1717	1748
Q9UGM3	1946	1989
Q9UKN5	536	562
Q9UKN5	581	597
Q9UKN5	609	660
Q9UPP2	183	221
Q9UPP2	1106	1130
Q9Y3M9	199	250
Q9Y3M9	619	664
Q9Y3M9	676	727
Q9Y4D2	319	342
Q9Y4D2	607	628
Q9Y6Q3	169	206
Q9Y6Q3	231	263
Q9Y6Q3	278	419
O14628	194	209
O14628	235	413
O14628	429	536
O43908	104	122
O60384	3	51
O75077	439	472
O75077	490	653
O75077	681	777
O76076	19	249
O94827	931	954
O96008	63	95
P16144	23	72
P16144	417	661
P41002	638	658
P41002	728	757
Q13394	271	295
Q3LI81	0	206
Q6ZRC1	294	352
Q6ZRC1	415	435
Q6ZST2	46	115
Q70CQ1	510	528
Q76NI1	867	894
Q86YB8	83	109
Q8NEZ5	0	17
Q8TB03	51	88
Q8TE23	491	506
Q93038	20	190
Q96B86	65	102
Q96B86	134	178
Q96NS8	89	137
Q9BYP8	0	104
Q9H2S6	0	16
Q9HCX4	193	211
Q9Y576	18	45
Q9Y5J9	33	62
A0A1B0GTU1	19	89
A6NHJ4	221	242
A6NHJ4	260	412
A6NHJ4	445	496
A6NNM8	192	216
H0YKK7	212	358
O95201	299	350
P01189	0	59
P0C7V0	147	167
P21917	251	319
P30203	43	97
P30203	118	204
P30203	218	283
P30203	296	317
P36406	117	219
P60014	0	250
Q14031	18	51
Q15696	170	190
Q3KP31	61	114
Q3KP31	151	258
Q3KP31	291	370
Q4G0G2	19	69
Q5T5X7	800	826
Q5TCX8	800	888
Q5TH74	149	176
Q5VTM2	659	677
Q66K79	19	60
Q6NX49	202	232
Q6NX49	256	450
Q6PJ21	60	102
Q6PJ21	250	291
Q6WN34	50	183
Q6WN34	235	340
Q7LFL8	252	305
Q7Z2Z2	923	955
Q86TG7	287	307
Q8IYX4	121	142
Q8IZ13	21	39
Q8N144	254	285
Q8N2Y8	11	39
Q8N2Y8	179	200
Q8N2Y8	231	261
Q8N2Y8	292	321
Q8N2Y8	340	424
Q8N3X6	13	41
Q8N3X6	66	111
Q8NG41	84	108
Q8WWW8	228	243
Q9HAT8	324	343
Q9HAT8	357	374
Q9HCJ2	322	340
Q9NR48	2086	2145
Q9NR48	2214	2233
Q9NR48	2268	2285
Q9NR48	2602	2637
Q9NR83	302	379
Q9P273	507	825
Q9P273	1439	1465
A6NNA2	130	156
B2RUY7	69	221
O14827	63	82
O60304	316	367
P0C869	670	698
P0CG39	22	44
P0CG39	54	81
Q14135	156	214
Q14147	1068	1099
Q14147	1110	1133
Q14161	0	44
Q15003	285	325
Q6FHJ7	94	118
Q6FHJ7	160	185
Q6FHJ7	232	254
Q6GQQ9	709	739
Q6GQQ9	791	831
Q71UM5	55	83
Q7L945	90	115
Q7L945	158	209
Q86SE9	29	65
Q86SE9	131	154
Q8NAP3	250	272
Q8NAP3	333	402
Q8NAP3	941	996
Q8NAP3	1110	1143
Q8NF99	254	327
Q8WVD3	15	114
Q8WVD3	148	175
Q8WWY8	264	290
Q96QS3	0	25
Q99567	383	409
Q9BY12	1066	1082
Q9P2E7	745	780
Q9P2E7	800	862
Q9P2E7	929	958
Q9UJQ4	63	89
Q9UJQ4	557	640
Q9UPT9	204	220
Q9UPT9	276	303
Q9UPT9	354	395
Q9Y2L1	25	46
Q9Y2L1	465	497
Q9Y577	13	74
Q9Y577	88	130
A6NJL1	346	397
C0HMD7	105	141
E5RHQ5	256	283
O14793	263	283
O14793	327	349
O60284	357	445
O60284	713	849
O75084	111	169
O75084	224	243
P17097	141	294
P17097	404	485
P17097	653	676
P51575	115	150
P62987	80	124
Q53FE4	15	59
Q8NEM0	487	528
Q8NEM0	574	599
Q8NFY4	517	550
Q96JN2	306	331
Q96JN2	501	545
Q96JN2	816	844
Q96JN2	887	917
Q99871	98	122
Q99871	278	296
Q9BZ76	542	601
Q9BZ76	665	693
Q9BZ76	711	741
Q9BZ76	947	990
Q9H992	544	580
Q9HBX9	41	65
Q9NQV8	657	680
Q9NV58	139	155
Q9NV58	166	186
Q9NV58	226	273
Q9P209	234	283
A6NC05	29	53
A7KAX9	1486	1505
H3BNL1	136	157
O15409	340	362
P18089	312	332
P41221	149	176
P41221	227	247
P41221	298	352
Q01523	54	79
Q01668	315	335
Q01668	1822	1848
Q5GH73	43	82
Q5JXC2	204	224
Q6UXX9	20	51
Q6UXX9	70	172
Q7Z309	220	244
Q86VD1	516	537
Q86VD1	843	863
Q8IWL3	23	64
Q8TAU0	113	137
Q8WVD5	126	200
Q96JM7	109	152
Q96MF2	106	149
Q99715	2709	2748
Q9HCB6	432	729
Q9HCB6	741	806
Q9NZB8	10	40
Q9NZB8	78	93
Q9UH73	144	178
Q9UHI6	407	423
Q9Y5H8	721	741
A0A087X1G2	523	545
A0A1B0GUV1	4	21
A0ABB0MV52	95	115
B6SEH8	118	186
O00339	263	299
O00339	311	654
O60663	2	98
P23276	75	91
Q02388	2865	2938
Q06455	504	560
Q13360	113	141
Q13360	198	298
Q5TA76	0	88
Q6IC83	0	39
Q7LBC6	901	923
Q7LBC6	1113	1135
Q7Z570	407	431
Q7Z570	446	502
Q7Z570	594	627
Q7Z570	712	741
Q8N884	385	408
Q8WYK1	546	593
Q8WYK1	663	687
Q8WYK1	709	741
Q8WYK1	945	997
Q96C28	139	276
Q9HBZ2	228	252
Q9P0U4	18	82
Q9P0U4	161	217
Q9P0U4	369	403
Q9P0U4	475	514
Q9P0U4	539	570
Q9Y6K1	531	554
Q9Y6K9	385	418
A0AAG2UXD8	1049	1083
A0AAG2UXD8	1294	1328
A0AAG2UXD8	1539	1571
C9JFL3	0	30
O75037	19	39
O75487	49	75
O75487	494	516
P04732	0	60
P07858	83	111
P07858	121	156
P07858	172	220
P09758	23	82
P09758	97	146
P15498	544	573
P27694	475	503
P29322	222	252
P29322	274	334
P29322	355	388
P51814	304	327
P51814	360	411
Q01415	365	382
Q08AN1	152	227
Q5T4F7	173	194
Q5T5F5	0	16
Q5W0B1	50	74
Q5W0B1	310	347
Q5W0B1	364	406
Q5W0B1	447	479
Q6UWB4	236	258
Q6ZUJ4	57	93
Q76LX8	294	466
Q76LX8	713	873
Q76LX8	893	1139
Q7Z6G8	396	423
Q8IWI9	1036	1091
Q96N58	222	251
Q96N58	264	589
Q96PE6	158	321
Q96T23	883	953
Q9C0D7	411	437
Q9C0D7	621	643
Q9H0X6	132	166
Q9H0X6	220	259
Q9H9B1	509	639
Q9H9B1	1019	1082
Q9H9B1	1256	1272
Q9NPA2	521	541
Q9NX65	477	619
Q9P272	167	228
Q9UKT4	0	62
Q9UKT4	72	104
Q9UKT4	367	446
Q9Y2D9	228	309
Q9Y2D9	348	399
Q9Y2D9	432	500
Q9Y493	1033	1155
Q9Y493	1319	1366
Q9Y493	1387	1548
Q9Y493	1674	1689
Q9Y493	1713	1909
Q9Y493	2118	2151
Q9Y493	2183	2335
Q9Y493	2523	2760
A5D8T8	217	287
A8MXZ1	36	72
P04150	410	490
P0C0L5	691	745
P0C0L5	1580	1604
P0C6S8	15	49
P27918	28	419
P28908	18	175
P28908	222	315
P46100	160	183
P46100	204	236
P46100	313	335
P46100	1564	1595
P48307	125	147
P48307	184	217
P51864	71	129
P51864	144	166
P79522	154	185
Q03591	103	217
Q03591	231	270
Q14202	300	492
Q14202	532	555
Q14202	622	643
Q14202	674	701
Q14202	720	763
Q5M7Z0	89	119
Q5T750	0	249
Q6H9L7	328	379
Q6H9L7	424	440
Q6H9L7	484	502
Q6ZV73	84	136
Q6ZV73	230	275
Q6ZV73	1229	1285
Q7L513	35	55
Q7RTX9	249	275
Q86SH2	36	66
Q86SH2	353	411
Q86Y91	679	718
Q8N2G6	123	239
Q96FE5	37	53
Q96KM6	501	554
Q96KM6	585	644
Q96KM6	741	798
Q96NI8	201	262
Q96T91	32	61
Q9BQ08	48	106
Q9BXL6	419	451
Q9H7S9	381	408
Q9H7S9	453	476
Q9H7T3	61	102
Q9H7T3	120	242
Q9H972	8	31
Q9HCQ7	137	175
Q9NVL1	118	141
Q9NXC5	764	808
Q9NXC5	833	874
Q9NY30	136	161
Q9P2H0	854	892
Q9UIK5	40	307
Q9UIK5	341	366
Q9UKN7	3109	3129
Q9Y5Q6	110	134
O60290	431	453
O60858	44	66
O75426	7	30
O75426	430	446
O75426	508	538
O75446	56	81
P0DPF3	635	655
P0DPF3	782	810
P0DPF3	947	981
P14207	21	69
P14207	128	144
P24468	69	148
P42575	162	178
P42575	418	434
P54826	59	88
P54826	107	252
P54829	478	496
P54829	517	543
Q2M3T9	437	460
Q504T8	321	373
Q5W0Q7	389	406
Q5W0Q7	1016	1049
Q641Q3	177	199
Q6PEV8	22	67
Q86SQ3	15	67
Q86WK7	409	425
Q8IV53	575	595
Q8N145	27	54
Q8N715	47	75
Q8NEM1	191	211
Q8NEM1	231	252
Q8NEM1	313	364
Q92628	849	870
Q92628	1199	1259
Q92628	1291	1314
Q9H293	31	49
Q9H293	100	124
Q9H293	134	163
Q9H869	243	262
Q9NSI6	1838	1874
Q9NSI6	1958	1994
Q9NX45	393	420
Q9P2H5	568	592
Q9UN73	722	741
A8MUU1	0	18
B6SEH9	115	186
F5H4B4	394	418
O60232	51	82
O75437	184	224
O75437	257	308
O94880	311	398
O94880	717	785
O94880	860	927
P07711	164	184
P29279	21	274
P49908	164	195
P49908	266	352
Q2M218	198	277
Q2M218	338	503
Q53EP0	365	390
Q53EP0	547	574
Q53EP0	642	683
Q53EP0	759	791
Q53EP0	843	878
Q6ZVD8	1027	1051
Q6ZVD8	1162	1211
Q7Z4V0	498	549
Q7Z4V0	751	772
Q8N7W2	153	175
Q8NET1	22	68
Q9H5H4	254	303
Q9P0X4	542	564
Q9P0X4	1779	1797
Q9P0X4	1827	1850
Q9UHC3	256	291
Q9UHC3	304	378
Q9UJV3	59	79
Q9UJV3	128	174
Q9UJV3	184	209
Q9UJV3	710	734
Q9UKR3	146	225
A6NIJ5	36	72
B7Z368	49	127
P0CG20	0	17
P0CG20	28	78
P13640	0	61
P15586	418	450
P15586	505	525
Q00722	1134	1178
Q12770	797	817
Q14571	1986	2009
Q2KJY2	173	193
Q2KJY2	912	932
Q5VSD8	13	55
Q6UXQ8	78	97
Q6ZR62	269	302
Q6ZRM9	57	82
Q6ZRM9	101	144
Q6ZSV7	126	162
Q7Z401	1442	1467
Q8N0V1	0	16
Q8N0V1	42	63
Q8N0V1	94	118
Q8NAQ8	10	40
Q8WUJ1	206	227
Q8WUJ1	242	263
Q9BQQ7	143	159
Q9BVN2	0	20
Q9BVN2	52	82
Q9BVN2	96	118
Q9BVN2	144	191
Q9H9Z2	128	183
Q9HCJ5	31	66
Q9UKL3	1346	1367
Q9UKL3	1753	1807
O14795	500	545
O75467	248	299
O75467	416	467
P0CG31	235	313
P0DKV0	1079	1109
P53582	0	33
P53582	196	211
Q0D2J5	95	117
Q0D2J5	163	186
Q0D2J5	210	382
Q12805	18	66
Q12805	138	385
Q14590	130	166
Q14590	187	208
Q14590	282	333
Q16659	425	449
Q1HG43	320	342
Q52M75	0	24
Q52M75	78	95
Q5QGZ9	119	134
Q5SZI1	169	217
Q6NSJ2	431	457
Q6NSJ2	514	542
Q6ZMU5	17	65
Q6ZMU5	75	98
Q7Z5B4	292	315
Q8IV35	1031	1048
Q8NGU9	364	384
Q8NGU9	417	433
Q8NI51	276	327
Q8NI51	476	531
Q8NI51	551	577
Q92618	22	76
Q92618	103	133
Q92618	154	208
Q92618	224	251
Q92618	267	290
Q92896	107	207
Q92896	316	331
Q92896	375	391
Q92896	408	428
Q92896	440	518
Q92896	562	585
Q92896	639	663
Q92896	700	737
Q92896	840	926
Q92896	1000	1034
Q96A59	177	196
Q96IT1	426	477
Q96IT1	513	567
Q96K21	4	27
Q96K21	84	137
Q96K21	411	453
Q9BUA3	1	28
Q9BWT7	452	472
Q9BWT7	876	896
Q9BZ95	693	770
Q9BZ95	784	827
Q9BZ95	906	953
Q9BZ95	1087	1147
Q9BZ95	1215	1239
Q9BZ95	1258	1433
Q9H665	0	132
Q9NVV9	0	19
Q9NVV9	30	92
Q9Y2L8	337	388
Q9Y2L8	540	591
Q9Y2L8	683	725
Q9Y2L8	736	808
Q9Y4K1	986	1001
A0A494C071	254	285
A0A494C071	301	329
A0A494C071	734	807
A0A494C071	860	930
A6NDS4	523	545
A6NFR6	275	297
A6NFR6	319	341
A6NH21	26	51
B1APH4	39	55
B1APH4	119	148
B1APH4	177	206
P60410	0	258
Q07092	228	256
Q07092	267	289
Q07092	548	568
Q07092	945	968
Q07092	982	999
Q14149	776	809
Q14832	500	525
Q5QGS0	122	158
Q5QGS0	926	954
Q5QGS0	1001	1034
Q7Z3K6	261	279
Q86TD4	449	471
Q86XS5	46	86
Q8N5Q1	305	347
Q8N5Q1	399	419
Q8N888	65	92
Q8TCQ1	62	105
Q96M29	4	28
Q96M29	454	484
Q99687	76	109
Q9BXT5	1241	1261
Q9BXT5	1367	1403
Q9HBT8	234	285
Q9UER7	717	737
Q9Y2Y8	81	102
A0A1W2PPK0	113	195
A0A1W2PPK0	266	282
A0A1W2PPK0	365	399
A6NE52	505	528
A6NNA5	169	207
O60884	132	213
P01266	52	93
P01266	109	192
P01266	229	246
P01266	296	371
P01266	597	671
P01266	752	776
P01266	1020	1086
P01266	1097	1290
P01266	1447	1552
P01266	1592	1619
P21728	235	259
P53384	0	40
Q04759	9	25
Q04759	189	209
Q04759	254	341
Q13127	150	173
Q13127	207	235
Q13127	267	375
Q14210	17	106
Q14587	244	281
Q14587	295	346
Q14587	519	570
Q14587	827	878
Q56P03	170	210
Q56P03	248	265
Q5BKU9	19	40
Q5BKU9	79	107
Q5T5A8	0	93
Q5TZJ5	1214	1254
Q5TZJ5	1326	1345
Q68D51	227	252
Q6UXI9	47	109
Q6UXI9	121	191
Q6UXI9	213	262
Q8IX30	21	501
Q8IX30	556	580
Q8IX30	610	813
Q8NBL1	44	60
Q8TED4	257	277
Q96DX4	526	554
Q9BXY4	21	52
Q9BXY4	83	215
Q9C004	125	233
Q9C004	258	298
Q9H0J9	68	87
Q9H0J9	153	173
Q9H0J9	188	204
Q9H8G1	137	170
Q9H8G1	196	233
Q9H8G1	252	331
Q9H8G1	393	443
A4D161	64	105
A4D161	120	168
O94966	783	834
O95071	921	936
O95071	1148	1174
O95071	1193	1243
O95071	1285	1300
P0DM35	0	60
P17030	107	188
P17030	249	358
P26927	45	140
P26927	632	656
Q5JUK2	0	40
Q6PG37	64	91
Q6PG37	121	154
Q6PG37	187	240
Q7L2R6	206	508
Q7Z6Z7	3360	3383
Q86UR1	373	398
Q8IUR6	254	276
Q8N7Q2	120	144
Q8N8Q3	218	251
Q8N8Q3	264	281
Q8N8R7	1	26
Q8N8R7	212	246
Q8TBZ2	0	20
Q8WW38	287	312
Q8WW38	356	377
Q8WW38	678	719
Q8WW38	759	857
Q8WYR1	0	15
Q8WYR1	825	847
Q92731	122	152
Q92731	174	250
Q96C55	105	184
Q96S15	707	738
Q9BYQ5	0	204
Q9BZG8	412	437
Q9GZP4	1	21
Q9H819	25	50
Q9NPD5	456	474
Q9UHN1	0	25
Q9Y462	405	428
Q9Y462	467	519
A0A1B0GTW7	116	153
A0A1B0GTW7	465	504
A0A1B0GTW7	542	570
O60318	1184	1208
O75815	335	369
O75815	389	458
P07438	0	60
P17017	54	293
P17017	326	407
P22891	82	182
P30622	1368	1394
P30622	1408	1437
P53992	365	392
P54108	181	209
P54108	222	244
Q15649	7	51
Q5T752	0	113
Q5TC82	21	59
Q5TC82	80	98
Q5TC82	417	437
Q6DCA0	0	28
Q6NTE8	1	61
Q6PF15	7	31
Q6PF15	557	580
Q8IUH4	0	30
Q8NB59	176	214
Q8NB59	390	410
Q96EQ8	26	84
Q96EQ8	153	176
Q96JA1	34	57
Q96JA1	864	907
Q96JA1	920	949
Q96JA1	977	1000
Q9BSJ1	49	70
Q9BSJ1	86	136
Q9BZ81	240	256
Q9HBG7	481	497
Q9NR61	179	501
Q9NR61	587	614
Q9NR61	642	684
Q9P212	201	264
Q9UF56	9	71
Q9UF56	129	150
Q9UF56	186	229
Q9UF56	284	319
Q9UGL1	251	276
Q9UGL1	316	370
Q9UGL1	1476	1543
Q9ULD5	538	588
Q9ULD5	627	678
Q9Y603	184	209
A6NNF4	105	143
A6NNF4	164	240
O75112	540	558
P26374	566	591
P35326	0	71
P41271	37	132
P57730	67	86
Q5T870	0	115
Q5VT25	1015	1071
Q5VUD6	323	360
Q5VY09	165	240
Q6S5H5	17	81
Q6S5H5	91	118
Q6UXF7	217	287
Q70Z35	1100	1138
Q70Z35	1586	1605
Q7Z7K6	205	249
Q86UP3	71	96
Q86UP3	604	658
Q86UP3	756	781
Q86UP3	1066	1101
Q86UP3	1156	1215
Q8TEJ3	61	104
Q92496	78	95
Q92496	109	136
Q92496	175	220
Q92496	243	280
Q92496	363	383
Q92496	429	467
Q92496	485	525
Q96BR9	273	352
Q96LD4	0	82
Q96LD4	101	161
Q96LD4	171	213
Q9BRP1	38	62
Q9BRP1	73	109
Q9BRP1	329	348
Q9BYC8	99	140
Q9BZF2	429	475
Q9C026	0	42
Q9C026	81	140
Q9C026	157	261
Q9HAH1	103	333
Q9HAH1	361	384
Q9HAH1	400	455
Q9P1Z0	216	265
Q9P1Z0	759	782
Q9Y2K9	736	769
A0A087WUL8	357	384
A0A087WUL8	507	541
A0A087WUL8	601	641
A0A087WUL8	751	785
A0A087WUL8	845	882
A0A087WUL8	995	1029
A0A087WUL8	1089	1129
A0A087WUL8	1239	1273
A0A087WUL8	1333	1373
A0A087WUL8	1483	1517
A0A087WUL8	1577	1617
A0A087WUL8	1727	1761
A0A087WUL8	1821	1861
A0A087WUL8	1971	2005
A0A087WUL8	2065	2105
A0A087WUL8	2215	2249
A0A087WUL8	2309	2349
A0A087WUL8	2459	2493
A0A087WUL8	2553	2593
A0A087WUL8	2703	2737
